epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9341015815734863,0.9842841029167175,0.0005000000237487257,0.04122457653284073,0.9341015815734863,0.9341015815734863,0.1620902270078659,0.17942559719085693,0.5330807566642761,0.1620902270078659,0.1620902270078659
1,0.9657812714576721,0.9951502680778503,0.0005000000237487257,0.02160591445863247,0.9657812714576721,0.9657812714576721,0.3648724853992462,0.3438762128353119,0.48240503668785095,0.3648724853992462,0.3648724853992462
2,0.9758398532867432,0.9971749186515808,0.0005000000237487257,0.015182754024863243,0.9758398532867432,0.9758398532867432,0.3939005732536316,0.37634947896003723,0.7532640099525452,0.3939005732536316,0.3939005732536316
3,0.9705273509025574,0.9953701496124268,0.0005000000237487257,0.020917994901537895,0.9705273509025574,0.9705273509025574,0.23852750658988953,0.20511020720005035,1.3762421607971191,0.23852750658988953,0.23852750658988953
4,0.980761706829071,0.997556209564209,0.0005000000237487257,0.015435725450515747,0.980761706829071,0.980761706829071,0.13696686923503876,0.14100274443626404,2.853891134262085,0.13696686923503876,0.13696686923503876
5,0.9638476371765137,0.9925030469894409,0.0005000000237487257,0.031597066670656204,0.9638476371765137,0.9638476371765137,0.8582683801651001,0.8848766684532166,0.2598978281021118,0.8582683801651001,0.8582683801651001
6,0.9684374928474426,0.9945935010910034,0.0005000000237487257,0.0267705749720335,0.9684374928474426,0.9684374928474426,0.4910103380680084,0.48494336009025574,0.616240382194519,0.4910103380680084,0.4910103380680084
7,0.9853125214576721,0.9985321760177612,0.0005000000237487257,0.01200539618730545,0.9853125214576721,0.9853125214576721,0.5580122470855713,0.5415851473808289,0.7686266303062439,0.5580122470855713,0.5580122470855713
8,0.9761523604393005,0.9964337348937988,0.0005000000237487257,0.02061416581273079,0.9761523604393005,0.9761523604393005,0.39069896936416626,0.3398061692714691,1.0260249376296997,0.39069896936416626,0.39069896936416626
9,0.9812890887260437,0.9975135326385498,0.0005000000237487257,0.014729010872542858,0.9812890887260437,0.9812890887260437,0.6308147311210632,0.63433837890625,0.6315982341766357,0.6308147311210632,0.6308147311210632
10,0.9524609446525574,0.9877788424491882,0.0005000000237487257,0.03991468623280525,0.9524609446525574,0.9524609446525574,0.5507049560546875,0.6114205121994019,0.5448922514915466,0.5507049560546875,0.5507049560546875
11,0.9476953148841858,0.9876377582550049,0.0005000000237487257,0.04241219162940979,0.9476953148841858,0.9476953148841858,0.3215312659740448,0.27230554819107056,0.9572498202323914,0.3215312659740448,0.3215312659740448
12,0.9583593606948853,0.9912919998168945,0.0005000000237487257,0.03336357697844505,0.9583593606948853,0.9583593606948853,0.46577396988868713,0.4639658033847809,0.8158741593360901,0.46577396988868713,0.46577396988868713
13,0.9826562404632568,0.9984610080718994,0.0005000000237487257,0.011883484199643135,0.9826562404632568,0.9826562404632568,0.32437506318092346,0.2860572934150696,1.398282766342163,0.32437506318092346,0.32437506318092346
14,0.9860937595367432,0.998826801776886,0.0002500000118743628,0.010109107941389084,0.9860937595367432,0.9860937595367432,0.8503772616386414,0.8546327948570251,0.3119266629219055,0.8503772616386414,0.8503772616386414
15,0.9855077862739563,0.9984904527664185,0.0002500000118743628,0.010792519897222519,0.9855077862739563,0.9855077862739563,0.696033775806427,0.757736325263977,0.5033056139945984,0.696033775806427,0.696033775806427
