epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9557226300239563,0.9928818941116333,0.0005000000237487257,0.026574809104204178,0.9557226300239563,0.9557226300239563,0.13424862921237946,0.1506507247686386,1.1479564905166626,0.13424862921237946,0.13424862921237946
1,0.9797265529632568,0.9981703162193298,0.0005000000237487257,0.01242133416235447,0.9797265529632568,0.9797265529632568,0.5945672988891602,0.607738196849823,0.35122278332710266,0.5945672988891602,0.5945672988891602
2,0.9850390553474426,0.9987018704414368,0.0005000000237487257,0.00996885634958744,0.9850390553474426,0.9850390553474426,0.5753763318061829,0.6418887972831726,0.4989863336086273,0.5753763318061829,0.5753763318061829
3,0.9808788895606995,0.9980559349060059,0.0005000000237487257,0.01277197152376175,0.9808788895606995,0.9808788895606995,0.3474832773208618,0.3178062438964844,0.8926412463188171,0.3474832773208618,0.3474832773208618
4,0.9864843487739563,0.9988491535186768,0.0005000000237487257,0.01009582169353962,0.9864843487739563,0.9864843487739563,0.1375506967306137,0.13629025220870972,2.7795166969299316,0.1375506967306137,0.1375506967306137
5,0.97509765625,0.9965460896492004,0.0005000000237487257,0.020812923088669777,0.97509765625,0.97509765625,0.33111101388931274,0.3284585177898407,1.155086636543274,0.33111101388931274,0.33111101388931274
6,0.9800586104393005,0.9974911212921143,0.0005000000237487257,0.01837432198226452,0.9800586104393005,0.9800586104393005,0.41003426909446716,0.3538834750652313,1.031125783920288,0.41003426909446716,0.41003426909446716
7,0.9907616972923279,0.9993265271186829,0.0005000000237487257,0.007695841137319803,0.9907616972923279,0.9907616972923279,0.3264341354370117,0.3032401204109192,1.3235667943954468,0.3264341354370117,0.3264341354370117
8,0.9840624928474426,0.9984463453292847,0.0005000000237487257,0.013129347935318947,0.9840624928474426,0.9840624928474426,0.3885394334793091,0.3317508101463318,1.1462490558624268,0.3885394334793091,0.3885394334793091
9,0.9875586032867432,0.9987610578536987,0.0005000000237487257,0.009969455190002918,0.9875586032867432,0.9875586032867432,0.3000238537788391,0.26224109530448914,1.212281584739685,0.3000238537788391,0.3000238537788391
10,0.9695507884025574,0.9947656989097595,0.0002500000118743628,0.025383364409208298,0.9695507884025574,0.9695507884025574,0.4507765471935272,0.424586683511734,0.851317286491394,0.4507765471935272,0.4507765471935272
11,0.9709374904632568,0.9951162338256836,0.0002500000118743628,0.02512083761394024,0.9709374904632568,0.9709374904632568,0.690314769744873,0.7669878005981445,0.36588242650032043,0.690314769744873,0.690314769744873
12,0.970410168170929,0.9952219724655151,0.0002500000118743628,0.023499920964241028,0.970410168170929,0.970410168170929,0.20220473408699036,0.205643430352211,1.5970115661621094,0.20220473408699036,0.20220473408699036
13,0.9899804592132568,0.9994450211524963,0.0002500000118743628,0.007407290395349264,0.9899804592132568,0.9899804592132568,0.1644067019224167,0.17703603208065033,2.262031078338623,0.1644067019224167,0.1644067019224167
14,0.9925976395606995,0.9993345141410828,0.0002500000118743628,0.006338567938655615,0.9925976395606995,0.9925976395606995,0.36560070514678955,0.3508092164993286,0.8685799837112427,0.36560070514678955,0.36560070514678955
15,0.9925000071525574,0.9996116757392883,0.0002500000118743628,0.005752468481659889,0.9925000071525574,0.9925000071525574,0.7385903000831604,0.7854944467544556,0.4033021628856659,0.7385903000831604,0.7385903000831604
16,0.9908788800239563,0.9994931221008301,0.0002500000118743628,0.006466973572969437,0.9908788800239563,0.9908788800239563,0.5513641238212585,0.5734294056892395,0.7933382987976074,0.5513641238212585,0.5513641238212585
17,0.9886523485183716,0.9990137815475464,0.0002500000118743628,0.011060570366680622,0.9886523485183716,0.9886523485183716,0.4878149926662445,0.46800583600997925,0.8133429884910583,0.4878149926662445,0.4878149926662445
18,0.9852539300918579,0.9983558654785156,0.0001250000059371814,0.014756533317267895,0.9852539300918579,0.9852539300918579,0.22970733046531677,0.2135472297668457,1.936468243598938,0.22970733046531677,0.22970733046531677
19,0.9922070503234863,0.9995562434196472,0.0001250000059371814,0.00737765384837985,0.9922070503234863,0.9922070503234863,0.3546900749206543,0.3040132522583008,1.5405019521713257,0.3546900749206543,0.3546900749206543
20,0.9931836128234863,0.999605119228363,0.0001250000059371814,0.006667037028819323,0.9931836128234863,0.9931836128234863,0.36359813809394836,0.33874961733818054,1.1969727277755737,0.36359813809394836,0.36359813809394836
21,0.9924023151397705,0.9995301961898804,0.0001250000059371814,0.006624274887144566,0.9924023151397705,0.9924023151397705,0.6444687247276306,0.685046911239624,0.6036196947097778,0.6444687247276306,0.6444687247276306
22,0.9878906011581421,0.9987230896949768,0.0001250000059371814,0.01149224117398262,0.9878906011581421,0.9878906011581421,0.4325900673866272,0.3691176772117615,0.9987248182296753,0.4325900673866272,0.4325900673866272
23,0.9789648652076721,0.9971243143081665,0.0001250000059371814,0.01906444877386093,0.9789648652076721,0.9789648652076721,0.5747485756874084,0.6085604429244995,0.6480779051780701,0.5747485756874084,0.5747485756874084
24,0.9826562404632568,0.9979429841041565,0.0001250000059371814,0.01638237200677395,0.9826562404632568,0.9826562404632568,0.56043541431427,0.6360267400741577,0.5387279391288757,0.56043541431427,0.56043541431427
25,0.9917968511581421,0.9996291399002075,0.0001250000059371814,0.0058759539388120174,0.9917968511581421,0.9917968511581421,0.28360140323638916,0.24381813406944275,1.610257863998413,0.28360140323638916,0.28360140323638916
