epoch,bpm_out_loss,bpm_out_mae,cls_out_accuracy,cls_out_auc,cls_out_loss,cls_out_precision,cls_out_recall,learning_rate,loss,sqi_out_loss,sqi_out_mae,val_bpm_out_loss,val_bpm_out_mae,val_cls_out_accuracy,val_cls_out_auc,val_cls_out_loss,val_cls_out_precision,val_cls_out_recall,val_loss,val_sqi_out_loss,val_sqi_out_mae
10,0.07149634510278702,0.2077643722295761,0.9772810339927673,0.9538806080818176,0.02585344947874546,0.9876953959465027,0.8807942867279053,0.0005000000237487257,0.055080004036426544,0.03888214752078056,0.13009494543075562,0.05138297379016876,0.18857906758785248,0.9397722482681274,0.9690831899642944,0.11207432299852371,0.9397722482681274,0.9397722482681274,0.12947221100330353,0.009517330676317215,0.07936888933181763
11,0.07074139267206192,0.20626847445964813,0.9775432348251343,0.9541030526161194,0.025570593774318695,0.9879271388053894,0.8817872405052185,0.0005000000237487257,0.054544080048799515,0.03875638544559479,0.12945789098739624,0.0530039444565773,0.19373585283756256,0.9284047484397888,0.96670001745224,0.11555729061365128,0.9284047484397888,0.9284047484397888,0.13326333463191986,0.0086312061175704,0.07590936124324799
12,0.07095258682966232,0.2070087194442749,0.9781041741371155,0.954506516456604,0.024657145142555237,0.988323450088501,0.8816180229187012,0.0005000000237487257,0.053762421011924744,0.03909505903720856,0.13008981943130493,0.05198311433196068,0.1880507916212082,0.9259717464447021,0.9684982299804688,0.11008739471435547,0.9259717464447021,0.9259717464447021,0.1278553009033203,0.01046113483607769,0.08205991983413696
13,0.06990447640419006,0.20388607680797577,0.9786285758018494,0.9548628330230713,0.024168089032173157,0.9886161088943481,0.8819270730018616,0.0005000000237487257,0.052904579788446426,0.03882809728384018,0.1297835260629654,0.05209585651755333,0.1905033439397812,0.9221625924110413,0.9672679305076599,0.11498171091079712,0.9221625924110413,0.9221625924110413,0.13317368924617767,0.012395980767905712,0.0873810276389122
14,0.06969846040010452,0.20314767956733704,0.9791346788406372,0.9550547003746033,0.02341572195291519,0.9890002608299255,0.883249819278717,0.0005000000237487257,0.05208197608590126,0.03878573700785637,0.12950469553470612,0.05248434096574783,0.191158264875412,0.8618152141571045,0.9359561204910278,0.17672386765480042,0.8618152141571045,0.8618152141571045,0.19446872174739838,0.009678122587502003,0.08188599348068237
15,0.06932380050420761,0.202487051486969,0.9796895384788513,0.9548166394233704,0.022599680349230766,0.9892746806144714,0.8830092549324036,0.0005000000237487257,0.05113183334469795,0.03870409354567528,0.1294735074043274,0.049832772463560104,0.18706651031970978,0.9427038431167603,0.9759509563446045,0.0969933494925499,0.9427038431167603,0.9427038431167603,0.11350902915000916,0.007467458490282297,0.070931576192379
16,0.06949659436941147,0.2032625675201416,0.9802748560905457,0.9559991955757141,0.02269020304083824,0.9892685413360596,0.8844285607337952,0.0005000000237487257,0.051290109753608704,0.03874843567609787,0.12905892729759216,0.05280235409736633,0.19017624855041504,0.9222025275230408,0.9677420854568481,0.11469992995262146,0.9222025275230408,0.9222025275230408,0.13253545761108398,0.009569409303367138,0.07932782173156738
17,0.06936211884021759,0.2029501348733902,0.9800980687141418,0.9558625817298889,0.022545315325260162,0.9892746806144714,0.8829659819602966,0.0005000000237487257,0.051026374101638794,0.03838100656867027,0.1276615560054779,0.050001125782728195,0.1849713921546936,0.9129888415336609,0.965355396270752,0.10773449391126633,0.9129888415336609,0.9129888415336609,0.12442286312580109,0.008081438951194286,0.07347198575735092
18,0.06868426501750946,0.2013106793165207,0.9804700016975403,0.9555569887161255,0.02212078496813774,0.9898356199264526,0.8834570646286011,0.0005000000237487257,0.05045223981142044,0.03862561658024788,0.1287950575351715,0.05202912911772728,0.18948066234588623,0.924575686454773,0.9721762537956238,0.10163681209087372,0.924575686454773,0.924575686454773,0.11891594529151917,0.00799425970762968,0.07510145008563995
19,0.06860402971506119,0.2005538046360016,0.9812260866165161,0.9557865858078003,0.02108423225581646,0.9900916814804077,0.8842293620109558,0.0005000000237487257,0.04942712560296059,0.03880767524242401,0.1292685568332672,0.05135801061987877,0.18885871767997742,0.9192309975624084,0.9713930487632751,0.1070484071969986,0.9192309975624084,0.9192309975624084,0.12430324405431747,0.008882974274456501,0.07874689996242523
20,0.06838427484035492,0.20057004690170288,0.9815553426742554,0.9557313323020935,0.020832234993577003,0.9907929301261902,0.8841574788093567,0.0005000000237487257,0.04898048937320709,0.038155339658260345,0.12764360010623932,0.04964212328195572,0.1840835064649582,0.9116327166557312,0.9683868885040283,0.11716409772634506,0.9116327166557312,0.9116327166557312,0.13394352793693542,0.009032909758388996,0.07826069742441177
21,0.06827039271593094,0.1999884992837906,0.9817748069763184,0.9561755657196045,0.020428543910384178,0.9911221861839294,0.885053277015686,0.0005000000237487257,0.048548050224781036,0.03818398341536522,0.12754158675670624,0.049419086426496506,0.18516018986701965,0.8551941514015198,0.935247004032135,0.1802832931280136,0.8551941514015198,0.8551941514015198,0.1967896968126297,0.007788660004734993,0.07399587333202362
22,0.06797601282596588,0.19971565902233124,0.9823235869407654,0.9544538259506226,0.02038046345114708,0.9910489916801453,0.8841310739517212,0.0005000000237487257,0.048370059579610825,0.03799707442522049,0.12740901112556458,0.048448480665683746,0.18364845216274261,0.9001057147979736,0.9626157283782959,0.13468046486377716,0.9001057147979736,0.9001057147979736,0.15103967487812042,0.008910315111279488,0.07843869179487228
23,0.06786378473043442,0.19909344613552094,0.9824577569961548,0.9547050595283508,0.01985490508377552,0.9913538694381714,0.8843260407447815,0.0005000000237487257,0.047965098172426224,0.03876705467700958,0.12884929776191711,0.049898356199264526,0.18600405752658844,0.9203876852989197,0.9702113270759583,0.10402202606201172,0.9203876852989197,0.9203876852989197,0.12109728157520294,0.010222994722425938,0.08307873457670212
24,0.06725515425205231,0.1983598917722702,0.9825248122215271,0.9549813866615295,0.019798386842012405,0.9910795092582703,0.8850247859954834,0.0002500000118743628,0.04756833240389824,0.037973105907440186,0.12714599072933197,0.04943574592471123,0.1854676902294159,0.928624153137207,0.9796974658966064,0.0840325728058815,0.928624153137207,0.928624153137207,0.10086644440889359,0.009701507166028023,0.08083336055278778
25,0.06682778894901276,0.19687218964099884,0.9834394454956055,0.9556113481521606,0.018874170258641243,0.9916038513183594,0.8863037824630737,0.0002500000118743628,0.04654831066727638,0.03813745453953743,0.12727944552898407,0.047590211033821106,0.1804133504629135,0.920208215713501,0.9750213623046875,0.09746364504098892,0.920208215713501,0.920208215713501,0.11377659440040588,0.009824688546359539,0.07925113290548325
26,0.06630774587392807,0.19564904272556305,0.9829638004302979,0.9544806480407715,0.0187202300876379,0.9917318820953369,0.8843218088150024,0.0002500000118743628,0.046176716685295105,0.03781440481543541,0.12646602094173431,0.04991840943694115,0.1838616579771042,0.9238178730010986,0.9743830561637878,0.09390673041343689,0.9238178730010986,0.9238178730010986,0.11134982109069824,0.012019342742860317,0.08710942417383194
27,0.06681174784898758,0.19649815559387207,0.9837504029273987,0.9544029235839844,0.01828829199075699,0.9920246005058289,0.8848184943199158,0.0002500000118743628,0.04595358669757843,0.03812665492296219,0.12731412053108215,0.05014685168862343,0.18537341058254242,0.9071455597877502,0.9721636772155762,0.10786021500825882,0.9071455597877502,0.9071455597877502,0.12486907839775085,0.009538023732602596,0.07901124656200409
28,0.06634856015443802,0.1953192502260208,0.9842259883880615,0.9556183815002441,0.018027715384960175,0.9923904538154602,0.8861616849899292,0.0002500000118743628,0.04555425047874451,0.038111861795186996,0.1270616203546524,0.050673045217990875,0.18596777319908142,0.92100590467453,0.9775089621543884,0.09090658277273178,0.92100590467453,0.92100590467453,0.10798671096563339,0.009079856798052788,0.07733495533466339
29,0.06654331833124161,0.1958068460226059,0.9844821095466614,0.9557098746299744,0.017494071274995804,0.9924758076667786,0.8872040510177612,0.0002500000118743628,0.04507460817694664,0.038090597838163376,0.1267162263393402,0.0501227043569088,0.18506477773189545,0.9099375605583191,0.9714499711990356,0.10668684542179108,0.9099375605583191,0.9099375605583191,0.12351094186306,0.008550436235964298,0.07781092077493668
30,0.0663348063826561,0.1949877291917801,0.9846711158752441,0.9550428986549377,0.017341947183012962,0.9928416609764099,0.886164128780365,0.0002500000118743628,0.04483817145228386,0.03798282518982887,0.12699957191944122,0.04816789925098419,0.18004968762397766,0.9054703712463379,0.969937801361084,0.09787527471780777,0.9054703712463379,0.9054703712463379,0.11430327594280243,0.009579319506883621,0.08037225902080536
31,0.06603889167308807,0.19394627213478088,0.985134482383728,0.9554452896118164,0.017258834093809128,0.9927745461463928,0.8871181011199951,0.0002500000118743628,0.04467419534921646,0.03802851587533951,0.12701381742954254,0.050517287105321884,0.18369950354099274,0.9343477487564087,0.9816165566444397,0.0812457948923111,0.9343477487564087,0.9343477487564087,0.0983729213476181,0.009549224749207497,0.0784914642572403
32,0.0663173720240593,0.19434215128421783,0.9852015972137451,0.9559197425842285,0.01715243235230446,0.9929208755493164,0.886379599571228,0.0002500000118743628,0.04464560002088547,0.03800760582089424,0.12693291902542114,0.04857152700424194,0.17897070944309235,0.9047124981880188,0.9711135625839233,0.10615648329257965,0.9047124981880188,0.9047124981880188,0.12256261706352234,0.008789033629000187,0.07584795355796814
33,0.06630922108888626,0.19459067285060883,0.9845186471939087,0.9548174142837524,0.017819784581661224,0.9923355579376221,0.8856834769248962,0.0002500000118743628,0.045297108590602875,0.03794347122311592,0.12663070857524872,0.049355678260326385,0.18257829546928406,0.9186326861381531,0.9773558974266052,0.09045044332742691,0.9186326861381531,0.9186326861381531,0.1072331890463829,0.009606431238353252,0.07926571369171143
34,0.06607545912265778,0.19432425498962402,0.9853662252426147,0.954936146736145,0.016794366762042046,0.9931892156600952,0.8858523964881897,0.0002500000118743628,0.04422380030155182,0.038044385612010956,0.1268291473388672,0.04470143839716911,0.17079515755176544,0.9296013116836548,0.9810218811035156,0.09406725317239761,0.9296013116836548,0.9296013116836548,0.10952576249837875,0.009893341921269894,0.08147454261779785
35,0.0660276710987091,0.19394952058792114,0.9850125312805176,0.9554494023323059,0.017027460038661957,0.9928721189498901,0.8869008421897888,0.0002500000118743628,0.044392962008714676,0.03778424486517906,0.1260605752468109,0.0459471270442009,0.17362694442272186,0.9185928106307983,0.9770913124084473,0.10076335072517395,0.9185928106307983,0.9185928106307983,0.11664462089538574,0.0101316561922431,0.08050575107336044
36,0.06591513752937317,0.19306838512420654,0.9854393601417542,0.9558015465736389,0.01645980030298233,0.9930611252784729,0.8870214223861694,0.0002500000118743628,0.04377166926860809,0.03769373893737793,0.12630978226661682,0.047872330993413925,0.1781545728445053,0.9296611547470093,0.9835110306739807,0.0778471976518631,0.9296611547470093,0.9296611547470093,0.09421972185373306,0.009758902713656425,0.07902160286903381
37,0.0658433809876442,0.19294840097427368,0.9847747683525085,0.9551751613616943,0.01692054606974125,0.9929391741752625,0.8852394819259644,0.0002500000118743628,0.04429688677191734,0.03812115639448166,0.12694092094898224,0.048378147184848785,0.17793652415275574,0.9195101857185364,0.97940993309021,0.09122120589017868,0.9195101857185364,0.9195101857185364,0.10749019682407379,0.00846579298377037,0.07518346607685089
38,0.06565411388874054,0.19238844513893127,0.9855552315711975,0.9555917978286743,0.016698015853762627,0.9932074546813965,0.8868236541748047,0.0002500000118743628,0.04398374259471893,0.03795274347066879,0.12689247727394104,0.04721377417445183,0.17744293808937073,0.9209461212158203,0.9785824418067932,0.08872512727975845,0.9209461212158203,0.9209461212158203,0.10506870597600937,0.010576005093753338,0.08189958333969116
39,0.06596295535564423,0.1932361125946045,0.9858295917510986,0.9564298987388611,0.016461415216326714,0.9935123324394226,0.8877000212669373,0.0002500000118743628,0.04382774978876114,0.03788561373949051,0.12635411322116852,0.04676106572151184,0.1763857901096344,0.9047524333000183,0.9723989367485046,0.11837006360292435,0.9047524333000183,0.9047524333000183,0.13438257575035095,0.009541831910610199,0.0788360983133316
40,0.06532804667949677,0.19131465256214142,0.9858905673027039,0.955184280872345,0.016217578202486038,0.9933843016624451,0.8865664601325989,0.0002500000118743628,0.0433499738574028,0.03767400234937668,0.12592813372612,0.04732245206832886,0.17702028155326843,0.911373496055603,0.9769192934036255,0.09847559034824371,0.911373496055603,0.911373496055603,0.11429748684167862,0.00777428550645709,0.07302500307559967
41,0.06542132794857025,0.19159908592700958,0.9859210848808289,0.9562320113182068,0.01618560217320919,0.9935489296913147,0.8884732723236084,0.0002500000118743628,0.04338439181447029,0.03786971792578697,0.12656770646572113,0.049318816512823105,0.18044787645339966,0.9230799674987793,0.9790546894073486,0.09332913905382156,0.9230799674987793,0.9230799674987793,0.1100085973739624,0.009115681052207947,0.07725677639245987
42,0.06532561779022217,0.1915341466665268,0.9854332804679871,0.9559804797172546,0.016539735719561577,0.9932135939598083,0.8868725895881653,0.0002500000118743628,0.043784063309431076,0.038238976150751114,0.1271239072084427,0.04623603820800781,0.1717231422662735,0.9231796860694885,0.9792300462722778,0.09478413313627243,0.9231796860694885,0.9231796860694885,0.11073935031890869,0.010143104009330273,0.08105466514825821
43,0.06535177677869797,0.1914966106414795,0.9857930541038513,0.9564802050590515,0.01614716835319996,0.9934513568878174,0.8879503011703491,0.0002500000118743628,0.04329809546470642,0.0377424992620945,0.1264314204454422,0.04798419773578644,0.17876030504703522,0.9204275608062744,0.9783076047897339,0.10442597419023514,0.9204275608062744,0.9204275608062744,0.12081857025623322,0.009644663892686367,0.07964109629392624
44,0.06550917029380798,0.19149744510650635,0.9863356947898865,0.9555087089538574,0.015704719349741936,0.9936525821685791,0.8876657485961914,0.0002500000118743628,0.04287571832537651,0.03758025914430618,0.12582580745220184,0.04806225746870041,0.17814476788043976,0.8985900282859802,0.9663101434707642,0.1323533058166504,0.8985900282859802,0.8985900282859802,0.14861969649791718,0.008783282712101936,0.07644553482532501
45,0.06476206332445145,0.18986628949642181,0.9861588478088379,0.954681932926178,0.01591390371322632,0.9938111305236816,0.8864553570747375,0.0001250000059371814,0.04290051385760307,0.03779027611017227,0.12644138932228088,0.046272680163383484,0.17347387969493866,0.9144845604896545,0.9770012497901917,0.0978100374341011,0.9144845604896545,0.9144845604896545,0.11350975930690765,0.00881402101367712,0.07623623311519623
46,0.06477658450603485,0.1895556002855301,0.9861710667610168,0.9549789428710938,0.015688646584749222,0.9937806129455566,0.8864619135856628,0.0001250000059371814,0.04271060228347778,0.037959061563014984,0.12711486220359802,0.04654786363244057,0.17362400889396667,0.9217836856842041,0.9781492948532104,0.09030894190073013,0.9217836856842041,0.9217836856842041,0.10630568861961365,0.00986551959067583,0.07952097058296204
47,0.06464214622974396,0.1895488053560257,0.9863052368164062,0.9551050066947937,0.015663735568523407,0.9938477277755737,0.8875596523284912,0.0001250000059371814,0.04254613071680069,0.03749324008822441,0.12552042305469513,0.0464666485786438,0.1736459881067276,0.9043734669685364,0.9711383581161499,0.12435156852006912,0.9043734669685364,0.9043734669685364,0.14034460484981537,0.009848942048847675,0.0799781084060669
48,0.0647318959236145,0.18935076892375946,0.9864027500152588,0.9557386636734009,0.015584895387291908,0.9937562346458435,0.8883099555969238,0.0001250000059371814,0.04251736402511597,0.037573955953121185,0.12552829086780548,0.047012634575366974,0.17452597618103027,0.920985996723175,0.9784509539604187,0.1003926619887352,0.920985996723175,0.920985996723175,0.11635390669107437,0.008968924172222614,0.07596553862094879
49,0.06492861360311508,0.18981482088565826,0.9866954684257507,0.9549117088317871,0.015365996398031712,0.9941708445549011,0.8863424062728882,0.0001250000059371814,0.04232458397746086,0.037412114441394806,0.12549442052841187,0.047810811549425125,0.17681020498275757,0.9215443730354309,0.9788223505020142,0.09584951400756836,0.9215443730354309,0.9215443730354309,0.11204242706298828,0.008925022557377815,0.07602749019861221
50,0.06463437527418137,0.18963955342769623,0.9866649508476257,0.9550400376319885,0.015355766750872135,0.9937013983726501,0.8869218230247498,0.0001250000059371814,0.04236559569835663,0.03810717910528183,0.12665706872940063,0.04854469373822212,0.17794570326805115,0.9163591861724854,0.9769258499145508,0.09523346275091171,0.9163591861724854,0.9163591861724854,0.11190951615571976,0.010340365581214428,0.08144167065620422
51,0.06515548378229141,0.19050008058547974,0.9872015118598938,0.9561793804168701,0.015148164704442024,0.994414746761322,0.8882256746292114,0.0001250000059371814,0.042211759835481644,0.037600062787532806,0.12575916945934296,0.046917758882045746,0.17392323911190033,0.9065672159194946,0.9716817140579224,0.11759087443351746,0.9065672159194946,0.9065672159194946,0.13370811939239502,0.009904913604259491,0.07918449491262436
52,0.06497357785701752,0.18998929858207703,0.9867137670516968,0.9558218717575073,0.015091569162905216,0.9940184354782104,0.8870310187339783,0.0001250000059371814,0.04207760468125343,0.03746994212269783,0.12527520954608917,0.04681197926402092,0.17407332360744476,0.8933051228523254,0.9653334021568298,0.12784917652606964,0.8933051228523254,0.8933051228523254,0.14389483630657196,0.009658106602728367,0.07904580235481262
53,0.06457032263278961,0.18943865597248077,0.9866100549697876,0.9564757347106934,0.014978171326220036,0.9941160082817078,0.8874223232269287,6.25000029685907e-05,0.041961222887039185,0.03806639090180397,0.1273811161518097,0.04674718901515007,0.17350071668624878,0.9182338714599609,0.9770053625106812,0.09763800352811813,0.9182338714599609,0.9182338714599609,0.11353815346956253,0.009074917994439602,0.07667281478643417
54,0.064249686896801,0.188663050532341,0.9868052005767822,0.9567346572875977,0.014850948005914688,0.9941708445549011,0.8884142637252808,6.25000029685907e-05,0.04165635630488396,0.0376630537211895,0.12622563540935516,0.047346435487270355,0.1738748997449875,0.9117723107337952,0.9740204811096191,0.10673706233501434,0.9117723107337952,0.9117723107337952,0.12275753915309906,0.00877776462584734,0.075590118765831
55,0.0642932876944542,0.1880986988544464,0.9871649742126465,0.9556458592414856,0.014737462624907494,0.9945123195648193,0.8872159123420715,6.25000029685907e-05,0.04151253402233124,0.03750631958246231,0.1254088133573532,0.04635718837380409,0.17238613963127136,0.9095187783241272,0.9715966582298279,0.11919534206390381,0.9095187783241272,0.9095187783241272,0.13496416807174683,0.008928654715418816,0.07595883309841156
56,0.06419409811496735,0.18813297152519226,0.9869881272315979,0.9560670256614685,0.0146988146007061,0.9943903684616089,0.8870636820793152,6.25000029685907e-05,0.04152800887823105,0.03785279765725136,0.12613175809383392,0.04527576267719269,0.16934074461460114,0.9193506836891174,0.9763918519020081,0.1078505888581276,0.9193506836891174,0.9193506836891174,0.1232648715376854,0.008796382695436478,0.07639146596193314
