epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.7660720348358154,0.48116666078567505,0.49504950642585754,0.6341600490196078,0.7627477645874023
1,0.8779872059822083,0.29136836528778076,0.49504950642585754,0.6932593137254903,1.1887152194976807
2,0.9171996116638184,0.2134108543395996,0.5970296859741211,0.7193750000000001,0.9303268790245056
3,0.9395826458930969,0.16472311317920685,0.611138641834259,0.7087871323529413,1.1597522497177124
4,0.9550656080245972,0.12191617488861084,0.6524752378463745,0.7143029411764705,1.1539466381072998
5,0.9705486297607422,0.08952765166759491,0.6257425546646118,0.708529656862745,1.479385256767273
6,0.9757657647132874,0.07385481148958206,0.6861386299133301,0.7214751225490197,1.4591357707977295
7,0.9819926023483276,0.057262953370809555,0.6556930541992188,0.6992268382352942,1.7322572469711304
8,0.981656014919281,0.05215689167380333,0.646039605140686,0.7190450980392157,1.689355492591858
9,0.9818242788314819,0.04673471301794052,0.6141089200973511,0.687597549019608,1.9151484966278076
10,0.9863682389259338,0.039929378777742386,0.6648514866828918,0.7136454656862744,1.7035359144210815
11,0.9883877635002136,0.03273208066821098,0.6534653306007385,0.6898742647058824,1.9015225172042847
12,0.9932682514190674,0.018911825492978096,0.6309406161308289,0.6792980392156863,2.145430326461792
13,0.9914170503616333,0.02396232634782791,0.5257425904273987,0.6481436274509804,3.1072964668273926
14,0.9905755519866943,0.02874894253909588,0.626980185508728,0.6721904411764705,2.105550527572632
15,0.9934365749359131,0.021136276423931122,0.6212871074676514,0.686109681372549,2.254854440689087
16,0.9951195120811462,0.015788182616233826,0.6782178282737732,0.6985475490196078,2.5333261489868164
17,0.9942780137062073,0.014673386700451374,0.676980197429657,0.7197317401960784,2.145029067993164
18,0.9924268126487732,0.017499709501862526,0.6693069338798523,0.6918280637254901,2.3574721813201904
19,0.9952877759933472,0.013127305544912815,0.6564356684684753,0.6987181372549018,2.3705859184265137
20,0.9964658617973328,0.010937351733446121,0.6764851212501526,0.7164759803921569,2.4450385570526123
21,0.9920902252197266,0.021201549097895622,0.6594059467315674,0.6900321078431373,2.239441394805908
22,0.9942780137062073,0.014831728301942348,0.658910870552063,0.7063414215686274,2.393646717071533
23,0.997139036655426,0.008649040013551712,0.6712871193885803,0.7015383578431373,2.6289777755737305
24,0.9988219738006592,0.004604984540492296,0.6873762607574463,0.7310085784313726,2.654540538787842
25,0.997139036655426,0.008185403421521187,0.6710395812988281,0.7112351715686274,2.581238269805908
26,0.9951195120811462,0.018037917092442513,0.6413366198539734,0.7109147058823528,2.5155022144317627
27,0.9979804754257202,0.006025235168635845,0.6485148668289185,0.6948186274509804,2.7472758293151855
28,0.9976438879966736,0.006065702065825462,0.6616336703300476,0.6986957107843137,2.8519394397735596
29,0.9969707131385803,0.010748286731541157,0.6705445647239685,0.7001503676470588,2.7370243072509766
30,0.9976438879966736,0.007587324362248182,0.6561881303787231,0.6888783088235295,2.917297124862671
31,0.9947829246520996,0.01652040332555771,0.6482673287391663,0.6671411764705882,3.0127310752868652
32,0.9979804754257202,0.005855081602931023,0.6665841341018677,0.6963708333333334,2.6905596256256104
33,0.9989902377128601,0.003235710086300969,0.6690593957901001,0.6953605392156862,2.8590505123138428
34,0.9961292743682861,0.011376780457794666,0.6702970266342163,0.7193811274509805,2.4722745418548584
35,0.9979804754257202,0.006972566246986389,0.6678217649459839,0.693309681372549,2.9361581802368164
36,0.9993268251419067,0.0025687601882964373,0.6655940413475037,0.6908703431372549,3.125863790512085
37,0.9978122115135193,0.005848225671797991,0.675000011920929,0.7037985294117647,3.1277029514312744
38,0.997139036655426,0.008047142997384071,0.6311880946159363,0.6484121323529412,3.3433871269226074
39,0.9976438879966736,0.006777524016797543,0.6542079448699951,0.7053194852941176,2.687870502471924
40,0.9994951486587524,0.0016633199993520975,0.6527227759361267,0.6802209558823529,3.0654375553131104
41,1.0,0.000562089669983834,0.6534653306007385,0.6870289215686275,3.1176695823669434
42,1.0,0.0002628616930451244,0.6509901285171509,0.6857900735294118,3.1890623569488525
43,1.0,0.00022444906062446535,0.6507425904273987,0.6860427696078432,3.2445359230041504
44,1.0,0.0001826809166232124,0.6507425904273987,0.6863125,3.2960100173950195
