epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.8002356290817261,0.4291207492351532,0.49504950642585754,0.5116933823529412,0.6983644962310791
1,0.8917872905731201,0.26297053694725037,0.5264851450920105,0.6325088235294118,0.7374879121780396
2,0.9227532744407654,0.1985877901315689,0.6022277474403381,0.7171215686274509,1.0304017066955566
3,0.9436216950416565,0.14841477572917938,0.6170791983604431,0.7019308823529412,1.0637303590774536
4,0.9601144194602966,0.11642946302890778,0.6623762249946594,0.7550156862745097,1.1364768743515015
5,0.9708852171897888,0.08414385467767715,0.6871287226676941,0.7564131127450979,1.147056221961975
6,0.9762706160545349,0.07082674652338028,0.6655940413475037,0.7365104166666667,1.372761607170105
7,0.9799730777740479,0.05513666570186615,0.6784653663635254,0.7363090686274509,1.463365912437439
8,0.9833389520645142,0.04437759518623352,0.6861386299133301,0.7478261029411765,1.6611464023590088
9,0.9803096652030945,0.05350646749138832,0.6564356684684753,0.716459068627451,1.6711523532867432
10,0.9893975257873535,0.030968395993113518,0.6797029972076416,0.7529245098039216,1.7976771593093872
11,0.9848535656929016,0.04398133605718613,0.6824257373809814,0.7538887254901961,1.5642621517181396
12,0.9895657896995544,0.03153521940112114,0.677970290184021,0.7365747549019608,2.330193519592285
13,0.9888926148414612,0.0304033812135458,0.6705445647239685,0.7385552696078432,1.9172831773757935
14,0.9941097497940063,0.016269471496343613,0.6561881303787231,0.7228811274509805,2.0584616661071777
15,0.994446337223053,0.01495134737342596,0.6660891175270081,0.728736519607843,2.2816224098205566
16,0.9912487268447876,0.025275763124227524,0.680940568447113,0.7557462009803921,1.8464922904968262
17,0.9930999875068665,0.017025403678417206,0.6695544719696045,0.734544362745098,2.1187970638275146
18,0.9947829246520996,0.015675317496061325,0.6683168411254883,0.7043819852941176,2.8749470710754395
19,0.9922584891319275,0.021653613075613976,0.6363861560821533,0.7289955882352941,2.3115227222442627
20,0.9925950765609741,0.020325008779764175,0.6767326593399048,0.7519571078431373,1.9234216213226318
21,0.9939414262771606,0.018410440534353256,0.6487624049186707,0.6726171568627451,2.9891855716705322
22,0.9951195120811462,0.014550010673701763,0.6272277235984802,0.6956188725490196,2.435987949371338
23,0.9979804754257202,0.005399255082011223,0.6405940651893616,0.7043055147058823,2.8005192279815674
24,1.0,0.0013291502837091684,0.6584158539772034,0.7269501225490197,2.7386913299560547
25,1.0,0.0003117149753961712,0.657920777797699,0.7253433823529412,2.8575081825256348
