epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.8225734829902649,0.5031071305274963,0.49504950642585754,0.5943753676470589,0.718669593334198
1,0.8813446164131165,0.33155208826065063,0.5012376308441162,0.7500506127450981,0.7251254320144653
2,0.9053873419761658,0.26333773136138916,0.5148515105247498,0.7951144607843137,1.0993881225585938
3,0.9187444448471069,0.23381449282169342,0.6403465270996094,0.7729932598039215,1.1006057262420654
4,0.9254229664802551,0.21054920554161072,0.6319307088851929,0.7398572303921568,1.2644565105438232
5,0.9374443292617798,0.18100042641162872,0.5980197787284851,0.7377523284313727,2.270477056503296
6,0.9383348226547241,0.1837940365076065,0.6497524976730347,0.7601506127450981,1.7081832885742188
7,0.953027606010437,0.1326676607131958,0.6150990128517151,0.7311796568627451,1.9421970844268799
8,0.9568120837211609,0.13846324384212494,0.6094059348106384,0.7465142156862746,2.208061695098877
9,0.9579252004623413,0.12568169832229614,0.6824257373809814,0.7544224264705883,1.3556792736053467
10,0.9686108827590942,0.09823445230722427,0.6415841579437256,0.736389093137255,1.7763677835464478
11,0.9674977660179138,0.10166475921869278,0.6547029614448547,0.7295149509803922,2.3343188762664795
12,0.9768477082252502,0.07607844471931458,0.665099024772644,0.7469425245098038,1.8471208810806274
13,0.9715049266815186,0.09589771926403046,0.6695544719696045,0.7341273284313726,1.822166085243225
14,0.9761798977851868,0.07113178074359894,0.6727722883224487,0.7270099264705882,2.432440996170044
15,0.9752894043922424,0.08146944642066956,0.6576732397079468,0.744827818627451,2.0859382152557373
16,0.9866428971290588,0.049272384494543076,0.6314356327056885,0.6967322303921569,2.3575022220611572
17,0.9864202737808228,0.04668155312538147,0.6717821955680847,0.7253697303921568,1.6482536792755127
18,0.9819679260253906,0.06178293377161026,0.6480197906494141,0.7096514705882353,1.7564324140548706
19,0.9844167232513428,0.050144195556640625,0.6740099191665649,0.7436746323529412,1.864461898803711
20,0.989091694355011,0.03952489420771599,0.6717821955680847,0.7433651960784313,2.0707740783691406
21,0.9781834483146667,0.07773827761411667,0.6707921028137207,0.7226189950980393,1.8213820457458496
22,0.9879786372184753,0.03741636127233505,0.6747524738311768,0.7312470588235294,2.0592405796051025
