epoch,auc,learning_rate,loss,val_auc,val_loss
0,0.9757658243179321,0.009999999776482582,0.12308203428983688,0.8616576194763184,0.3612712621688843
1,0.9828452467918396,0.009999999776482582,0.11334684491157532,0.8786970376968384,0.3483281433582306
2,0.9857057929039001,0.009999999776482582,0.10992149263620377,0.820976734161377,0.3923007547855377
3,0.9873693585395813,0.009999999776482582,0.10792768746614456,0.8736706972122192,0.34874457120895386
4,0.9884178042411804,0.009999999776482582,0.10668099671602249,0.7855648398399353,0.4099979102611542
5,0.9893953800201416,0.009999999776482582,0.10561809688806534,0.9013752341270447,0.3147837519645691
6,0.990034282207489,0.009999999776482582,0.10484824329614639,0.8481810688972473,0.3653712272644043
7,0.9905848503112793,0.009999999776482582,0.1041949912905693,0.8872978687286377,0.3240284025669098
8,0.9910170435905457,0.009999999776482582,0.10363294184207916,0.8369828462600708,0.39060983061790466
9,0.9912780523300171,0.009999999776482582,0.10329650342464447,0.7908642888069153,0.414067804813385
10,0.9916141629219055,0.009999999776482582,0.10286503285169601,0.8560689687728882,0.37432608008384705
11,0.9917894005775452,0.009999999776482582,0.10265038162469864,0.8837125301361084,0.31588268280029297
12,0.9920415282249451,0.009999999776482582,0.10229155421257019,0.8890505433082581,0.30750828981399536
13,0.9923465251922607,0.009999999776482582,0.10197688639163971,0.8695328235626221,0.34654271602630615
14,0.9923082590103149,0.009999999776482582,0.10196846723556519,0.8731933236122131,0.36058223247528076
15,0.9927238821983337,0.009999999776482582,0.101596400141716,0.8395869731903076,0.40032827854156494
16,0.9927622675895691,0.009999999776482582,0.10142455250024796,0.7999548316001892,0.39960935711860657
17,0.992824375629425,0.009999999776482582,0.10126520693302155,0.9017271995544434,0.31910714507102966
18,0.9928956031799316,0.009999999776482582,0.10111638158559799,0.8925104141235352,0.30197083950042725
19,0.9930267930030823,0.009999999776482582,0.10096397995948792,0.9281870722770691,0.2453709840774536
20,0.9931014776229858,0.009999999776482582,0.10087542235851288,0.8569164276123047,0.3545114994049072
21,0.9932973980903625,0.009999999776482582,0.10074155032634735,0.8299955129623413,0.3809455335140228
22,0.9933306574821472,0.009999999776482582,0.10055982321500778,0.818479597568512,0.38548874855041504
23,0.9933770298957825,0.009999999776482582,0.10043572634458542,0.8215603232383728,0.375121146440506
24,0.9934995174407959,0.009999999776482582,0.1003032699227333,0.88958740234375,0.33815300464630127
25,0.993516743183136,0.009999999776482582,0.10020799189805984,0.8669266104698181,0.34674981236457825
26,0.9936397075653076,0.009999999776482582,0.10008339583873749,0.8416593074798584,0.37330302596092224
27,0.9935922622680664,0.009999999776482582,0.10009297728538513,0.7532064914703369,0.43668055534362793
28,0.9938417077064514,0.004999999888241291,0.09995131939649582,0.8699294924736023,0.3382561206817627
29,0.9940201044082642,0.004999999888241291,0.09968770295381546,0.8302016854286194,0.3667687475681305
30,0.9940786361694336,0.004999999888241291,0.09966107457876205,0.8749749660491943,0.325300008058548
31,0.9940878748893738,0.004999999888241291,0.09956283122301102,0.8296592235565186,0.3724706172943115
32,0.9941537380218506,0.004999999888241291,0.09946171194314957,0.8517358303070068,0.34573808312416077
33,0.9942035675048828,0.004999999888241291,0.09942840784788132,0.8308272957801819,0.3617936968803406
34,0.9942228198051453,0.004999999888241291,0.09937620908021927,0.9014751315116882,0.2891767919063568
