epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.6186172366142273,1.6888591051101685,0.75,0.8187640765765766,0.6223862171173096
1,0.6405332088470459,1.4856221675872803,0.7386363744735718,0.8201717342342343,0.6339489817619324
2,0.6473113298416138,1.314033031463623,0.7136363387107849,0.8213447822822822,0.6491042375564575
3,0.6581563353538513,1.2042858600616455,0.6840909123420715,0.8231512762762763,0.6633846759796143
4,0.663352906703949,1.1150362491607666,0.6590909361839294,0.8237378003003003,0.6771396994590759
5,0.6692273020744324,1.04244863986969,0.6522727012634277,0.8246058558558559,0.6884359121322632
6,0.6674197912216187,0.9849545359611511,0.6454545259475708,0.8248639264264265,0.6996590495109558
7,0.6721644997596741,0.9492721557617188,0.6318181753158569,0.8260604354354354,0.7074359059333801
8,0.6735200881958008,0.9106085896492004,0.6272727251052856,0.8269988738738738,0.7134302258491516
9,0.6757794618606567,0.8881564736366272,0.6113636493682861,0.8280546171171171,0.7163500785827637
10,0.6757794618606567,0.8675438165664673,0.6068181991577148,0.8298611111111112,0.7202353477478027
11,0.677812933921814,0.8521130681037903,0.6000000238418579,0.8324418168168168,0.7240404486656189
12,0.6780388355255127,0.8389028310775757,0.5954545736312866,0.8340606231231231,0.7256671786308289
13,0.6735200881958008,0.824617862701416,0.5863636136054993,0.8360313438438438,0.7286583781242371
14,0.67442387342453,0.817747175693512,0.5863636136054993,0.8378143768768769,0.7294708490371704
15,0.6760054230690002,0.808159589767456,0.581818163394928,0.8397147147147147,0.7293658256530762
16,0.6739720106124878,0.8029834628105164,0.5772727131843567,0.841943506006006,0.7283332943916321
17,0.6735200881958008,0.7928093671798706,0.5704545378684998,0.8432338588588588,0.7275410294532776
18,0.6780388355255127,0.7900876402854919,0.5636363625526428,0.844946509009009,0.726307213306427
19,0.6741979122161865,0.787595808506012,0.5613636374473572,0.8464949324324325,0.7233121991157532
20,0.6798463463783264,0.7809739708900452,0.5659090876579285,0.847949512012012,0.720161497592926
21,0.6802982091903687,0.777820885181427,0.5659090876579285,0.8493102477477478,0.7184351086616516
22,0.6814279556274414,0.7733718752861023,0.5681818127632141,0.8505771396396397,0.7149966359138489
23,0.6845910549163818,0.7715446352958679,0.5681818127632141,0.8519847972972973,0.7121335864067078
24,0.6843650937080383,0.7631925940513611,0.5727272629737854,0.8533220720720721,0.7084186673164368
25,0.6875282526016235,0.7602969408035278,0.574999988079071,0.8548001126126126,0.7021597623825073
26,0.6936285495758057,0.749291718006134,0.5795454382896423,0.8559027777777778,0.6956489086151123
27,0.6995029449462891,0.7476198077201843,0.5886363387107849,0.8570523648648649,0.6915735006332397
28,0.6963397860527039,0.7420857548713684,0.5909090638160706,0.8581081081081081,0.6899306774139404
29,0.701762318611145,0.7383358478546143,0.5931817889213562,0.8588588588588588,0.6875870227813721
30,0.7004066705703735,0.7351545691490173,0.6000000238418579,0.8598911411411412,0.6853923201560974
31,0.7042476534843445,0.7300703525543213,0.6022727489471436,0.8606888138138138,0.6828201413154602
32,0.7065070271492004,0.7294610142707825,0.6045454740524292,0.8616507132132132,0.6794114708900452
33,0.7103479504585266,0.7230590581893921,0.6090909242630005,0.8626595345345346,0.6768697500228882
34,0.7076367139816284,0.7215757966041565,0.6113636493682861,0.8638325825825826,0.6733301877975464
35,0.7098960876464844,0.7188014984130859,0.6227272748947144,0.8645598723723724,0.6702245473861694
36,0.7132851481437683,0.7168253660202026,0.6227272748947144,0.8654279279279279,0.6666660904884338
37,0.7123813629150391,0.7100275158882141,0.6227272748947144,0.8661552177177178,0.6639688611030579
38,0.7175779342651367,0.7162927985191345,0.6272727251052856,0.8667886636636637,0.6600555181503296
39,0.7193854451179504,0.7106021046638489,0.6272727251052856,0.8678209459459459,0.6573373675346375
