epoch,loss,val_auc,val_loss,val_valid_auc
0,0.9534723162651062,0.497052818627451,1.6224467754364014,0.8720800000000001
1,0.510232150554657,0.7006063725490197,1.5611991882324219,0.99989
2,0.38935476541519165,0.7612889705882353,1.146050214767456,0.99999
3,0.32251933217048645,0.7368704656862746,1.271571159362793,0.99999
4,0.2709590792655945,0.7237811274509804,1.4327418804168701,0.99999
5,0.2339094877243042,0.7149471813725491,1.618479609489441,1.0
6,0.2084035873413086,0.7139778186274509,1.7157537937164307,1.0
7,0.18658572435379028,0.6918604166666668,2.005117893218994,0.99998
8,0.17355769872665405,0.7031155637254902,1.7941405773162842,1.0
9,0.15724718570709229,0.7266713235294118,1.8163435459136963,0.99998
10,0.14967592060565948,0.6926950980392157,2.0468080043792725,0.99995
11,0.14141666889190674,0.6927818627450981,1.9814471006393433,1.0
12,0.13800634443759918,0.6917515931372549,2.0947682857513428,0.99997
13,0.12922990322113037,0.7047985294117648,1.9310579299926758,1.0
14,0.12837892770767212,0.7223686274509804,1.7887616157531738,0.99995
15,0.1242799460887909,0.691280024509804,2.06900954246521,1.0
16,0.11621459573507309,0.7197285539215685,1.800279140472412,1.0
17,0.11416769027709961,0.6824393382352941,2.0339176654815674,1.0
18,0.10765822231769562,0.72460625,1.7591005563735962,1.0
19,0.10633505880832672,0.7059712009803921,1.9536433219909668,1.0
20,0.10462292283773422,0.7037883578431373,1.9998743534088135,1.0
21,0.1020209863781929,0.7449169117647059,1.7152167558670044,1.0
22,0.09901128709316254,0.7128477941176471,1.968217372894287,0.99999
