epoch,loss,val_auc,val_loss,val_valid_auc
0,0.7062815427780151,0.6402182598039214,1.3045710325241089,0.59435
1,0.35321879386901855,0.7734183823529412,0.889668345451355,0.9986200000000001
2,0.25346267223358154,0.7744821078431372,0.8847203254699707,1.0
3,0.1997794508934021,0.7603035539215687,1.0310543775558472,1.0
4,0.16421228647232056,0.7461924019607844,0.9236845374107361,1.0
5,0.13613295555114746,0.7458925245098039,1.1814227104187012,1.0
6,0.11268491297960281,0.7459071078431373,1.0856817960739136,1.0
7,0.09612981230020523,0.749734068627451,1.3013516664505005,1.0
8,0.08252778649330139,0.740085906862745,1.1836817264556885,1.0
9,0.0693008229136467,0.7443389705882354,1.263695478439331,1.0
10,0.0574893020093441,0.737336274509804,1.4262782335281372,1.0
11,0.0489627979695797,0.7304631127450979,1.4288169145584106,1.0
12,0.04355974495410919,0.7072829656862745,1.6292572021484375,1.0
13,0.04125555232167244,0.727872181372549,1.5868589878082275,1.0
14,0.03672541305422783,0.7344583333333334,1.6707943677902222,1.0
15,0.030864473432302475,0.6983708333333333,1.7756797075271606,1.0
16,0.029239768162369728,0.6935850490196078,2.1796302795410156,1.0
17,0.021896684542298317,0.7229322303921568,1.966295838356018,1.0
18,0.030558716505765915,0.706455024509804,1.9872819185256958,1.0
19,0.018572555854916573,0.7416139705882354,2.0467543601989746,1.0
20,0.019253257662057877,0.7062801470588236,2.273529529571533,1.0
21,0.015688112005591393,0.6952746323529412,2.513484239578247,1.0
22,0.013207715004682541,0.7130959558823529,2.457263708114624,1.0
