epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.81459641456604,0.5404033064842224,0.7659090757369995,0.8568541666666667,0.48899000883102417
1,0.8123847842216492,0.5375857949256897,0.7636363506317139,0.8570625,0.4908067584037781
2,0.8064872622489929,0.5373989343643188,0.7613636255264282,0.8573333333333333,0.49226319789886475
3,0.8031699061393738,0.5417145490646362,0.7568181753158569,0.8574791666666667,0.49373432993888855
4,0.8101732134819031,0.5261955857276917,0.7590909004211426,0.8577708333333334,0.4944543242454529
5,0.807593047618866,0.5312157273292542,0.7590909004211426,0.8578125,0.49536773562431335
6,0.8101732134819031,0.5257588624954224,0.7590909004211426,0.858,0.4957163333892822
7,0.8171765804290771,0.5228121876716614,0.7590909004211426,0.8580833333333333,0.4955006539821625
8,0.813490629196167,0.5156694650650024,0.7613636255264282,0.8582291666666667,0.4953625202178955
9,0.8123847842216492,0.5235732197761536,0.7613636255264282,0.8585208333333333,0.49516355991363525
10,0.814965009689331,0.5167455673217773,0.7613636255264282,0.8588541666666667,0.49484017491340637
11,0.8164393901824951,0.5128306746482849,0.7636363506317139,0.8592083333333334,0.49460646510124207
12,0.8120161890983582,0.5195598602294922,0.7636363506317139,0.8594583333333333,0.49418604373931885
13,0.8105418086051941,0.5199419856071472,0.7659090757369995,0.8596875,0.49394291639328003
14,0.8160707950592041,0.513134777545929,0.7659090757369995,0.8598333333333333,0.4938087463378906
15,0.8171765804290771,0.5156781673431396,0.7659090757369995,0.8603125,0.49347585439682007
16,0.8109104037284851,0.513288140296936,0.7704545259475708,0.8604375,0.4929133653640747
17,0.8157021999359131,0.5129383206367493,0.7704545259475708,0.8606041666666666,0.49273866415023804
18,0.814965009689331,0.5107269287109375,0.7704545259475708,0.8607708333333334,0.4921203553676605
19,0.8171765804290771,0.5090733170509338,0.7704545259475708,0.8607916666666666,0.49187707901000977
20,0.8164393901824951,0.5117884278297424,0.7704545259475708,0.8610416666666667,0.49139276146888733
21,0.8197567462921143,0.5054797530174255,0.7704545259475708,0.8612291666666667,0.49092504382133484
22,0.8175451755523682,0.5045801997184753,0.7704545259475708,0.8615,0.49029505252838135
23,0.8241798877716064,0.5096422433853149,0.7659090757369995,0.8616041666666666,0.48992058634757996
24,0.8238112926483154,0.5047966241836548,0.7681818008422852,0.861875,0.4892342686653137
25,0.8238112926483154,0.503250241279602,0.7681818008422852,0.8620833333333333,0.488813579082489
26,0.8215997219085693,0.5077263712882996,0.7659090757369995,0.8622916666666667,0.4884796738624573
27,0.8274972438812256,0.5011863112449646,0.7681818008422852,0.8625208333333333,0.48824557662010193
28,0.8286030292510986,0.49667805433273315,0.7681818008422852,0.8625208333333333,0.4879213571548462
29,0.8208625316619873,0.4973220229148865,0.7681818008422852,0.862625,0.4875257611274719
30,0.8238112926483154,0.49580174684524536,0.7704545259475708,0.8626875,0.4870694875717163
31,0.8274972438812256,0.49737244844436646,0.7704545259475708,0.8628333333333333,0.48705244064331055
32,0.8252856731414795,0.4931637942790985,0.7704545259475708,0.8629791666666666,0.4865613281726837
33,0.8315517902374268,0.4846407473087311,0.7727272510528564,0.8632083333333334,0.4860202372074127
34,0.8263914585113525,0.4945247769355774,0.7727272510528564,0.8634791666666667,0.48590174317359924
35,0.8267600536346436,0.49523431062698364,0.7704545259475708,0.8636875,0.48563164472579956
36,0.8230741024017334,0.4941205680370331,0.7704545259475708,0.8638333333333333,0.4851556122303009
37,0.8297088146209717,0.49284717440605164,0.7704545259475708,0.864,0.48463720083236694
38,0.8286030292510986,0.4961104094982147,0.7704545259475708,0.8641458333333333,0.4839177131652832
39,0.8289716243743896,0.492038756608963,0.7704545259475708,0.86425,0.4838305413722992
