epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.75,1.354984164237976,0.7511627674102783,0.823013311819282,0.5971946120262146
1,0.7464028596878052,1.2755638360977173,0.7488372325897217,0.8239209358612344,0.5865058898925781
2,0.7446042895317078,1.208068609237671,0.7488372325897217,0.8245008067769262,0.5773237943649292
3,0.7370503544807434,1.1559056043624878,0.7465116381645203,0.8252319483662768,0.5691274404525757
4,0.7312949895858765,1.1190004348754883,0.739534854888916,0.8258874546187979,0.5625056624412537
5,0.7269784212112427,1.0762609243392944,0.734883725643158,0.8266438079870916,0.5568855404853821
6,0.7230215668678284,1.0677911043167114,0.7325581312179565,0.8273749495764421,0.5529605150222778
7,0.715467631816864,1.053648829460144,0.7279070019721985,0.8282069382815651,0.5502381920814514
8,0.7115107774734497,1.0123755931854248,0.7255814075469971,0.829013715207745,0.5485708117485046
9,0.7100719213485718,1.004883050918579,0.7232558131217957,0.8295431625655506,0.5472858548164368
10,0.7017985582351685,0.9775229692459106,0.7116279006004333,0.8300726099233562,0.5469269156455994
11,0.7003597021102905,0.9810526967048645,0.7046511769294739,0.8303247277127874,0.5468135476112366
12,0.6874100565910339,0.9750497341156006,0.6930232644081116,0.8307281161758774,0.5475597381591797
13,0.6794964075088501,0.9463450312614441,0.6906976699829102,0.8316105284388866,0.5480442047119141
14,0.681654691696167,0.9477565288543701,0.6906976699829102,0.831887858007261,0.5491542816162109
15,0.6762589812278748,0.948391854763031,0.6790697574615479,0.8323668818071803,0.5503857731819153
16,0.6748201251029968,0.9400618076324463,0.669767439365387,0.8334509883017346,0.5519155859947205
17,0.6640287637710571,0.9315816760063171,0.6651162505149841,0.8339552238805971,0.5530208945274353
18,0.6622301936149597,0.9350213408470154,0.6674418449401855,0.8347872125857201,0.5546666979789734
19,0.6615107655525208,0.9280856847763062,0.6627907156944275,0.8357200484066156,0.5557515025138855
20,0.6568345427513123,0.9347336292266846,0.6674418449401855,0.8360730133118193,0.5569299459457397
21,0.6550359725952148,0.9239654541015625,0.6604651212692261,0.8368041549011698,0.5578245520591736
22,0.6510791182518005,0.9179838299751282,0.6627907156944275,0.8371319080274304,0.5583528876304626
23,0.6525179743766785,0.9160538911819458,0.6651162505149841,0.8378630496167809,0.5584670901298523
24,0.6517985463142395,0.9189692735671997,0.6651162505149841,0.8384177087535296,0.5591515302658081
25,0.6503596901893616,0.911873996257782,0.6651162505149841,0.8390480032271077,0.5592448115348816
26,0.6510791182518005,0.9139934778213501,0.6651162505149841,0.8396026623638564,0.559389591217041
27,0.6532374024391174,0.9099874496459961,0.6651162505149841,0.8402329568374345,0.5600762963294983
28,0.6489208340644836,0.9025802612304688,0.6651162505149841,0.8408380395320694,0.5598311424255371
29,0.6496402621269226,0.904032289981842,0.6651162505149841,0.8415187575635337,0.5597549080848694
30,0.6474820375442505,0.9038280844688416,0.6674418449401855,0.8422751109318274,0.5593189001083374
31,0.6489208340644836,0.9029569029808044,0.6674418449401855,0.8427793465106898,0.558707058429718
32,0.6546762585639954,0.9034616947174072,0.6674418449401855,0.8438886647841872,0.5583149194717407
33,0.6503596901893616,0.8965548872947693,0.6674418449401855,0.8447962888261396,0.5569787621498108
34,0.6543165445327759,0.9066362977027893,0.6674418449401855,0.8454013715207745,0.5571596622467041
35,0.652877688407898,0.9024352431297302,0.6674418449401855,0.8461829366680113,0.556331992149353
36,0.6503596901893616,0.9045335650444031,0.6674418449401855,0.8469140782573619,0.5558267831802368
37,0.6546762585639954,0.9009942412376404,0.669767439365387,0.8476200080677693,0.5553203225135803
38,0.6525179743766785,0.8936489820480347,0.669767439365387,0.8484015732150061,0.5547049045562744
39,0.6525179743766785,0.9058083295822144,0.669767439365387,0.8492587736990722,0.5549672842025757
40,0.6557554006576538,0.9005247950553894,0.669767439365387,0.8499142799515934,0.5540862679481506
41,0.6553956866264343,0.8962705135345459,0.6674418449401855,0.8507462686567164,0.5534399151802063
42,0.6651079058647156,0.8882343769073486,0.6674418449401855,0.8515278338039532,0.5531540513038635
43,0.6589928269386292,0.8928675055503845,0.669767439365387,0.852107704719645,0.5523128509521484
44,0.6615107655525208,0.8924382328987122,0.669767439365387,0.8526623638563937,0.5521906018257141
45,0.6582733988761902,0.8942573666572571,0.6720930337905884,0.8535951996772893,0.5512893795967102
46,0.6618704795837402,0.8866844773292542,0.6720930337905884,0.8542759177087536,0.5512245297431946
47,0.6618704795837402,0.8888648748397827,0.669767439365387,0.8549062121823315,0.5511181950569153
48,0.6665467619895935,0.8868184089660645,0.6720930337905884,0.8556625655506253,0.5509153008460999
49,0.6651079058647156,0.884950578212738,0.6720930337905884,0.8564693424768052,0.549517035484314
50,0.6687050461769104,0.8856698274612427,0.6720930337905884,0.8570240016135539,0.548241138458252
51,0.6683453321456909,0.882922351360321,0.6744186282157898,0.8578307785397338,0.5477524995803833
52,0.6683453321456909,0.8827900290489197,0.6744186282157898,0.8583854376764825,0.5476164221763611
53,0.6690647602081299,0.8819674849510193,0.6767441630363464,0.8586879790237999,0.5469575524330139
54,0.6737409830093384,0.8823339939117432,0.6767441630363464,0.8590157321500606,0.5461919903755188
55,0.6802158355712891,0.8760034441947937,0.6767441630363464,0.8595703912868092,0.5448479056358337
56,0.6748201251029968,0.8747957944869995,0.6767441630363464,0.8599989915288423,0.5438903570175171
57,0.6737409830093384,0.8806354403495789,0.6767441630363464,0.8606544977813635,0.5438540577888489
58,0.667625904083252,0.8793351054191589,0.6790697574615479,0.8610830980233966,0.543540894985199
59,0.6748201251029968,0.8726205229759216,0.6790697574615479,0.8613352158128278,0.5432922840118408
