epoch,auc,learning_rate,loss,val_auc,val_loss
0,0.9095085859298706,0.009999999776482582,0.1465013325214386,0.938563883304596,0.23168319463729858
1,0.9149546027183533,0.009999999776482582,0.13328824937343597,0.9275630116462708,0.26415765285491943
2,0.9168460965156555,0.009999999776482582,0.12916266918182373,0.9497327208518982,0.2164580523967743
3,0.9183052778244019,0.009999999776482582,0.12732113897800446,0.9453651905059814,0.22198107838630676
4,0.9194122552871704,0.009999999776482582,0.12589935958385468,0.9369913935661316,0.24270421266555786
5,0.9200038313865662,0.009999999776482582,0.12512150406837463,0.9574387073516846,0.16880352795124054
6,0.9205301403999329,0.009999999776482582,0.12417928129434586,0.955819845199585,0.19155853986740112
7,0.9215078353881836,0.009999999776482582,0.12244825065135956,0.9392011761665344,0.22283141314983368
8,0.9219262599945068,0.009999999776482582,0.12157973647117615,0.947770357131958,0.20046815276145935
9,0.9224539399147034,0.009999999776482582,0.1206473708152771,0.9251960515975952,0.2435784786939621
10,0.9227975010871887,0.009999999776482582,0.11999707669019699,0.9522208571434021,0.20019811391830444
11,0.922985315322876,0.009999999776482582,0.11974386870861053,0.9412014484405518,0.2426930069923401
12,0.9232895374298096,0.009999999776482582,0.11942137032747269,0.9474342465400696,0.20771336555480957
13,0.9235144257545471,0.009999999776482582,0.11904976516962051,0.9479323625564575,0.20357361435890198
14,0.9233962893486023,0.004999999888241291,0.11908846348524094,0.9563866257667542,0.17343983054161072
15,0.9236555099487305,0.004999999888241291,0.11877163499593735,0.9492677450180054,0.2237115353345871
16,0.9238675832748413,0.004999999888241291,0.11855072528123856,0.9393987655639648,0.2227029651403427
17,0.9238747954368591,0.004999999888241291,0.11849814653396606,0.9512578248977661,0.18573512136936188
18,0.9240453243255615,0.004999999888241291,0.11830595880746841,0.9521570801734924,0.18458272516727448
19,0.9241659045219421,0.004999999888241291,0.11809342354536057,0.9529548287391663,0.181010901927948
20,0.9242029786109924,0.004999999888241291,0.11810354143381119,0.950046956539154,0.20833063125610352
