epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.5269485712051392,1.0047757625579834,0.8045454621315002,0.8897291666666667,0.4435022473335266
1,0.5294361710548401,0.9631614685058594,0.8090909123420715,0.8902083333333334,0.4440402388572693
2,0.5352404713630676,0.924961268901825,0.8113636374473572,0.8916458333333334,0.44633573293685913
3,0.5518242120742798,0.886017918586731,0.8159090876579285,0.8924375,0.44968634843826294
4,0.5543117523193359,0.8680456280708313,0.8204545378684998,0.8926041666666666,0.4543199837207794
5,0.5679933428764343,0.838364839553833,0.8272727131843567,0.892625,0.45955702662467957
6,0.5870646834373474,0.82065749168396,0.8340908885002136,0.8926041666666666,0.4652056396007538
7,0.5953565239906311,0.801751434803009,0.8272727131843567,0.8928541666666666,0.4712851047515869
8,0.6024046540260315,0.7896140217781067,0.8227272629737854,0.8930208333333334,0.4778798818588257
9,0.6144278645515442,0.7722956538200378,0.8204545378684998,0.8929375,0.48436805605888367
10,0.6144278645515442,0.7610863447189331,0.8204545378684998,0.8931041666666667,0.49116766452789307
11,0.6355721354484558,0.750071108341217,0.8113636374473572,0.8933125,0.49798476696014404
12,0.6442785859107971,0.7395331859588623,0.800000011920929,0.8933958333333333,0.5043583512306213
13,0.6509121060371399,0.7355146408081055,0.7909091114997864,0.8934375,0.510470449924469
14,0.6546434760093689,0.7233931422233582,0.7749999761581421,0.8933333333333333,0.5170343518257141
15,0.6650083065032959,0.7245504260063171,0.7704545259475708,0.8930625,0.5226437449455261
16,0.6749585270881653,0.7231622934341431,0.7727272510528564,0.8931666666666667,0.5283530354499817
17,0.6849088072776794,0.7124053835868835,0.7568181753158569,0.8924375,0.5341004729270935
18,0.6865671873092651,0.7118548154830933,0.7477272748947144,0.8914583333333334,0.539651095867157
19,0.6894693374633789,0.7125328779220581,0.7250000238418579,0.890875,0.5444574952125549
20,0.7135157585144043,0.6978191137313843,0.699999988079071,0.8905625,0.5490850806236267
21,0.7101989984512329,0.7054134607315063,0.6954545378684998,0.8899791666666667,0.5536261796951294
22,0.7321724891662598,0.6949995756149292,0.6772727370262146,0.8889791666666667,0.5582219362258911
23,0.7197346687316895,0.6999439001083374,0.6659091114997864,0.8885625,0.5614569783210754
24,0.7354892492294312,0.694962203502655,0.6409090757369995,0.887625,0.5651348233222961
25,0.7379767894744873,0.6871964931488037,0.6318181753158569,0.8870208333333334,0.5682820677757263
