epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9386051297187805,0.9518622756004333,9.999999747378752e-05,0.06333159655332565,0.961031436920166,0.8584913611412048,0.9326725602149963,0.9643033146858215,0.10278942435979843,0.9326725602149963,0.9326725602149963
1,0.9610253572463989,0.9548268914222717,9.999999747378752e-05,0.042220547795295715,0.9765615463256836,0.8722788691520691,0.9444189667701721,0.967728316783905,0.09447561949491501,0.9444189667701721,0.9444189667701721
2,0.9670617580413818,0.9553645253181458,9.999999747378752e-05,0.03565742447972298,0.981738269329071,0.876353919506073,0.9449175596237183,0.9682507514953613,0.09320519119501114,0.9449175596237183,0.9449175596237183
3,0.9713238477706909,0.9552398920059204,9.999999747378752e-05,0.03147352114319801,0.9834942817687988,0.8786818981170654,0.932971715927124,0.9651434421539307,0.09664510935544968,0.932971715927124,0.932971715927124
4,0.9731348156929016,0.9554125666618347,9.999999747378752e-05,0.029453622177243233,0.9855430126190186,0.8793913125991821,0.9263107776641846,0.9642306566238403,0.10354020446538925,0.9263107776641846,0.9263107776641846
5,0.9744457602500916,0.9560308456420898,9.999999747378752e-05,0.028081469237804413,0.9860003590583801,0.8810360431671143,0.9225215911865234,0.9618505239486694,0.11133701354265213,0.9225215911865234,0.9225215911865234
6,0.9759274125099182,0.9555806517601013,9.999999747378752e-05,0.02641311101615429,0.9869637489318848,0.8804625868797302,0.8928065896034241,0.9538918733596802,0.12146586179733276,0.8928065896034241,0.8928065896034241
7,0.9769213199615479,0.955527663230896,9.999999747378752e-05,0.025276649743318558,0.9874027371406555,0.8808398246765137,0.9339289665222168,0.9689826965332031,0.1019190177321434,0.9339289665222168,0.9339289665222168
8,0.9780310392379761,0.955844521522522,9.999999747378752e-05,0.023942071944475174,0.9881649017333984,0.8830279111862183,0.9231597781181335,0.9642043113708496,0.11243166774511337,0.9231597781181335,0.9231597781181335
9,0.9784090518951416,0.9566372632980347,9.999999747378752e-05,0.02346029505133629,0.9885246753692627,0.8830943703651428,0.9252737164497375,0.9647961258888245,0.10812573879957199,0.9252737164497375,0.9252737164497375
10,0.978811502456665,0.9550184607505798,9.999999747378752e-05,0.02319677360355854,0.9889698028564453,0.8819403052330017,0.92427659034729,0.9653460383415222,0.10867998749017715,0.92427659034729,0.92427659034729
11,0.9795309901237488,0.9559967517852783,9.999999747378752e-05,0.022384634241461754,0.9893844127655029,0.8830687403678894,0.9165586233139038,0.9652906656265259,0.10915453732013702,0.9165586233139038,0.9165586233139038
12,0.9798663258552551,0.9559932947158813,9.999999747378752e-05,0.022186629474163055,0.9895307421684265,0.8828101754188538,0.9194503426551819,0.9678964018821716,0.10844028741121292,0.9194503426551819,0.9194503426551819
13,0.9805919528007507,0.9558250308036804,9.999999747378752e-05,0.02114092744886875,0.9899697303771973,0.883144199848175,0.9369403719902039,0.9715601205825806,0.09746690094470978,0.9369403719902039,0.9369403719902039
14,0.9803541302680969,0.9560485482215881,9.999999747378752e-05,0.02096325345337391,0.9901648759841919,0.884280264377594,0.9097979664802551,0.9640652537345886,0.11267250031232834,0.9097979664802551,0.9097979664802551
15,0.9808968305587769,0.9560460448265076,9.999999747378752e-05,0.020506154745817184,0.9898905158042908,0.8836743235588074,0.9183534979820251,0.968209981918335,0.10292129963636398,0.9183534979820251,0.9183534979820251
16,0.9816406965255737,0.9562666416168213,9.999999747378752e-05,0.020382901653647423,0.9901831746101379,0.885265588760376,0.9506611227989197,0.9774381518363953,0.08083246648311615,0.9506611227989197,0.9506611227989197
17,0.9817748069763184,0.9556126594543457,9.999999747378752e-05,0.020075809210538864,0.9906038641929626,0.8841139078140259,0.9214446544647217,0.9683074355125427,0.09824017435312271,0.9214446544647217,0.9214446544647217
18,0.9815248250961304,0.9564453363418579,9.999999747378752e-05,0.020188746973872185,0.9906526803970337,0.8841862678527832,0.9208264350891113,0.9669581651687622,0.10539456456899643,0.9208264350891113,0.9208264350891113
19,0.982506513595581,0.9568039178848267,9.999999747378752e-05,0.018918074667453766,0.9909270405769348,0.8851971626281738,0.9227808713912964,0.970404863357544,0.10177868604660034,0.9227808713912964,0.9227808713912964
20,0.9825735688209534,0.9566525220870972,9.999999747378752e-05,0.01911596581339836,0.9912075400352478,0.8845563530921936,0.9186326861381531,0.9708068370819092,0.10232393443584442,0.9186326861381531,0.9186326861381531
21,0.9822138547897339,0.957306444644928,9.999999747378752e-05,0.01905398815870285,0.9912624359130859,0.8851399421691895,0.8590431213378906,0.9269003868103027,0.1744922399520874,0.8590431213378906,0.8590431213378906
22,0.9831101894378662,0.9555938839912415,9.999999747378752e-05,0.018602054566144943,0.9913416504859924,0.8844402432441711,0.9069859981536865,0.9648764133453369,0.11536992341279984,0.9069859981536865,0.9069859981536865
23,0.9831589460372925,0.9557761549949646,9.999999747378752e-05,0.018483228981494904,0.9915672540664673,0.8845260739326477,0.9183933734893799,0.9726606607437134,0.09515194594860077,0.9183933734893799,0.9183933734893799
24,0.9832199215888977,0.9561377167701721,9.999999747378752e-05,0.0185100007802248,0.9914392232894897,0.885394275188446,0.9464331865310669,0.979807436466217,0.07883799076080322,0.9464331865310669,0.9464331865310669
25,0.9834089279174805,0.9571543335914612,9.999999747378752e-05,0.01799227111041546,0.9915855526924133,0.8862971067428589,0.9243164658546448,0.9727433919906616,0.09296886622905731,0.9243164658546448,0.9243164658546448
26,0.9833723306655884,0.9565123319625854,9.999999747378752e-05,0.018104827031493187,0.9919209480285645,0.8845191597938538,0.9221426844596863,0.9726247191429138,0.10109256207942963,0.9221426844596863,0.9221426844596863
27,0.9836711287498474,0.9562364220619202,9.999999747378752e-05,0.0176455769687891,0.9917623996734619,0.8845750093460083,0.9105358719825745,0.9670348763465881,0.12153096497058868,0.9105358719825745,0.9105358719825745
28,0.9836406707763672,0.9565636515617371,9.999999747378752e-05,0.01747865602374077,0.9918172955513,0.8856498599052429,0.8985102772712708,0.9606128931045532,0.1256449967622757,0.8985102772712708,0.8985102772712708
29,0.9839150309562683,0.9575503468513489,9.999999747378752e-05,0.01731199398636818,0.9922685027122498,0.8869993686676025,0.9196897149085999,0.9714707136154175,0.10868475586175919,0.9196897149085999,0.9196897149085999
30,0.9841101169586182,0.9565070867538452,9.999999747378752e-05,0.016972599551081657,0.9922868013381958,0.8856688737869263,0.9103164672851562,0.9677879810333252,0.10310210287570953,0.9103164672851562,0.9103164672851562
31,0.9846101403236389,0.9569726586341858,9.999999747378752e-05,0.016831906512379646,0.9923599362373352,0.8867766261100769,0.9268292784690857,0.9756402969360352,0.09277280420064926,0.9268292784690857,0.9268292784690857
32,0.9841284155845642,0.9566131234169006,9.999999747378752e-05,0.016884377226233482,0.9922806620597839,0.8857983946800232,0.9198890924453735,0.9721530079841614,0.09662090986967087,0.9198890924453735,0.9198890924453735
33,0.9846588969230652,0.956347644329071,9.999999747378752e-05,0.016950910910964012,0.9926160573959351,0.885924220085144,0.9286041855812073,0.9768484234809875,0.09256979078054428,0.9286041855812073,0.9286041855812073
34,0.9847381711006165,0.9565666913986206,9.999999747378752e-05,0.016518214717507362,0.9926587343215942,0.8853600025177002,0.9346070289611816,0.9767584204673767,0.08461959660053253,0.9346070289611816,0.9346070289611816
35,0.9850064516067505,0.9570804834365845,4.999999873689376e-05,0.016243891790509224,0.9927684664726257,0.8868372440338135,0.9436212182044983,0.9822339415550232,0.07328465580940247,0.9436212182044983,0.9436212182044983
36,0.984646737575531,0.9571297764778137,4.999999873689376e-05,0.016393469646573067,0.9925428628921509,0.8865391612052917,0.9423249363899231,0.9819334149360657,0.07614005357027054,0.9423249363899231,0.9423249363899231
37,0.9851710796356201,0.9562789797782898,4.999999873689376e-05,0.016105299815535545,0.9930306673049927,0.8853210210800171,0.9423847794532776,0.9824473261833191,0.07551171630620956,0.9423847794532776,0.9423847794532776
