epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9683705568313599,0.9949126243591309,0.009999999776482582,0.023547902703285217,0.9683705568313599,0.9683705568313599,0.46439287066459656,0.4561251997947693,0.7141143083572388,0.46439287066459656,0.46439287066459656
1,0.9816269874572754,0.9978973269462585,0.009999999776482582,0.015119391493499279,0.9816269874572754,0.9816269874572754,0.4700428247451782,0.46724745631217957,0.8374515175819397,0.4700428247451782,0.4700428247451782
2,0.9857482314109802,0.9986118674278259,0.009999999776482582,0.012274119071662426,0.9857482314109802,0.9857482314109802,0.5030446648597717,0.5168122053146362,0.7235634922981262,0.5030446648597717,0.5030446648597717
3,0.9879146218299866,0.9989415407180786,0.009999999776482582,0.010682283900678158,0.9879146218299866,0.9879146218299866,0.7152372598648071,0.772716760635376,0.3642502427101135,0.7152372598648071,0.7152372598648071
4,0.9896361827850342,0.999191164970398,0.009999999776482582,0.009368865750730038,0.9896361827850342,0.9896361827850342,0.6105000972747803,0.6576840281486511,0.5529255270957947,0.6105000972747803,0.6105000972747803
5,0.9909628033638,0.9993883371353149,0.009999999776482582,0.008207798935472965,0.9909628033638,0.9909628033638,0.6031740307807922,0.6462926268577576,0.5688154697418213,0.6031740307807922,0.6031740307807922
6,0.9918056726455688,0.9994869828224182,0.009999999776482582,0.007590434048324823,0.9918056726455688,0.9918056726455688,0.5239996314048767,0.5462618470191956,0.8019472360610962,0.5239996314048767,0.5239996314048767
7,0.9924573302268982,0.9995466470718384,0.009999999776482582,0.007021082565188408,0.9924573302268982,0.9924573302268982,0.7182442545890808,0.7678504586219788,0.4265733063220978,0.7182442545890808,0.7182442545890808
8,0.9930529594421387,0.9996203184127808,0.009999999776482582,0.006493785884231329,0.9930529594421387,0.9930529594421387,0.6228545904159546,0.6777549386024475,0.5249211192131042,0.6228545904159546,0.6228545904159546
9,0.9933608770370483,0.999641478061676,0.009999999776482582,0.0062460643239319324,0.9933608770370483,0.9933608770370483,0.7005913853645325,0.7404511570930481,0.4567347764968872,0.7005913853645325,0.7005913853645325
10,0.9939798712730408,0.999695897102356,0.009999999776482582,0.005762848537415266,0.9939798712730408,0.9939798712730408,0.5479302406311035,0.5790576338768005,0.7928364276885986,0.5479302406311035,0.5479302406311035
11,0.9941960573196411,0.9997042417526245,0.009999999776482582,0.00551293371245265,0.9941960573196411,0.9941960573196411,0.6751729249954224,0.7169101238250732,0.5511991381645203,0.6751729249954224,0.6751729249954224
12,0.9948538541793823,0.9997816681861877,0.004999999888241291,0.004904385656118393,0.9948538541793823,0.9948538541793823,0.5633984804153442,0.5853995680809021,0.8314511775970459,0.5633984804153442,0.5633984804153442
13,0.9953126311302185,0.9998111128807068,0.004999999888241291,0.004534612875431776,0.9953126311302185,0.9953126311302185,0.5890178084373474,0.6235129833221436,0.799095630645752,0.5890178084373474,0.5890178084373474
14,0.9955521821975708,0.9998269081115723,0.004999999888241291,0.0042902263812720776,0.9955521821975708,0.9955521821975708,0.6160872578620911,0.653541624546051,0.6920877695083618,0.6160872578620911,0.6160872578620911
15,0.9957714080810547,0.9998428225517273,0.004999999888241291,0.004046259913593531,0.9957714080810547,0.9957714080810547,0.4878903031349182,0.4743170440196991,1.2776740789413452,0.4878903031349182,0.4878903031349182
16,0.9960094094276428,0.9998617172241211,0.004999999888241291,0.003840782679617405,0.9960094094276428,0.9960094094276428,0.6537346243858337,0.6932588815689087,0.6021375060081482,0.6537346243858337,0.6537346243858337
17,0.9961369037628174,0.9998618960380554,0.004999999888241291,0.003821327816694975,0.9961369037628174,0.9961369037628174,0.7119602560997009,0.7697932720184326,0.5288367867469788,0.7119602560997009,0.7119602560997009
18,0.9962379932403564,0.9998797178268433,0.004999999888241291,0.0036023815628141165,0.9962379932403564,0.9962379932403564,0.6442552804946899,0.6832693815231323,0.6937267184257507,0.6442552804946899,0.6442552804946899
19,0.9963873028755188,0.999883234500885,0.004999999888241291,0.0034818656276911497,0.9963873028755188,0.9963873028755188,0.573442816734314,0.5965550541877747,0.9346498250961304,0.573442816734314,0.573442816734314
20,0.9965521693229675,0.9998956322669983,0.0024999999441206455,0.0033257929608225822,0.9965521693229675,0.9965521693229675,0.5944040417671204,0.6307553052902222,0.8657529354095459,0.5944040417671204,0.5944040417671204
21,0.9969269633293152,0.9999107718467712,0.0024999999441206455,0.0030364973936229944,0.9969269633293152,0.9969269633293152,0.6533390879631042,0.6929488182067871,0.7032721638679504,0.6533390879631042,0.6533390879631042
22,0.9969378113746643,0.9999210834503174,0.0024999999441206455,0.0029645361937582493,0.9969378113746643,0.9969378113746643,0.597888171672821,0.6330906748771667,0.8591368198394775,0.597888171672821,0.597888171672821
23,0.9971897602081299,0.9999193549156189,0.0024999999441206455,0.0028411641251295805,0.9971897602081299,0.9971897602081299,0.5986854434013367,0.6261076331138611,0.9037472605705261,0.5986854434013367,0.5986854434013367
24,0.9971555471420288,0.9999275803565979,0.0024999999441206455,0.0027464942540973425,0.9971555471420288,0.9971555471420288,0.6933217644691467,0.751775324344635,0.6319741606712341,0.6933217644691467,0.6933217644691467
25,0.9971430897712708,0.9999247789382935,0.0024999999441206455,0.002744643483310938,0.9971430897712708,0.9971430897712708,0.6089997291564941,0.6515152454376221,0.8546439409255981,0.6089997291564941,0.6089997291564941
26,0.9973592758178711,0.9999386072158813,0.0024999999441206455,0.002540882909670472,0.9973592758178711,0.9973592758178711,0.5857659578323364,0.6219760775566101,0.9167377948760986,0.5857659578323364,0.5857659578323364
27,0.9973965883255005,0.999933123588562,0.0024999999441206455,0.0025633054319769144,0.9973965883255005,0.9973965883255005,0.6232061386108398,0.6663060784339905,0.7818519473075867,0.6232061386108398,0.6232061386108398
28,0.9972115159034729,0.9999296069145203,0.0012499999720603228,0.002657906850799918,0.9972115159034729,0.9972115159034729,0.6199982166290283,0.6816073060035706,0.8355861306190491,0.6199982166290283,0.6199982166290283
29,0.9975163340568542,0.9999333620071411,0.0012499999720603228,0.0024579637683928013,0.9975163340568542,0.9975163340568542,0.5856655240058899,0.6319106221199036,0.9328711628913879,0.5856655240058899,0.5856655240058899
30,0.9976500868797302,0.999944806098938,0.0012499999720603228,0.0023563483264297247,0.9976500868797302,0.9976500868797302,0.6514495015144348,0.7175078988075256,0.7428522706031799,0.6514495015144348,0.6514495015144348
31,0.9976578950881958,0.9999377727508545,0.0012499999720603228,0.0023345474619418383,0.9976578950881958,0.9976578950881958,0.6040214896202087,0.658004105091095,0.9035307765007019,0.6040214896202087,0.6040214896202087
32,0.9976967573165894,0.9999468922615051,0.0012499999720603228,0.0022690966725349426,0.9976967573165894,0.9976967573165894,0.6277135610580444,0.6891191005706787,0.806134819984436,0.6277135610580444,0.6277135610580444
