epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.7738826274871826,0.48018428683280945,0.49529704451560974,0.6392232843137255,0.7145081758499146
1,0.8729082942008972,0.3167686462402344,0.5683168172836304,0.7555757352941177,0.9758533239364624
2,0.9052107334136963,0.2521892189979553,0.6445544362068176,0.7361735294117646,0.8924999237060547
3,0.9222622513771057,0.20632429420948029,0.5960395932197571,0.7301129901960784,1.235121250152588
4,0.939631462097168,0.16849203407764435,0.6396039724349976,0.7382004901960784,1.2487282752990723
5,0.9466214776039124,0.15085187554359436,0.5960395932197571,0.7269524509803921,1.442104458808899
6,0.959330677986145,0.1169385015964508,0.6123762130737305,0.7628100490196078,1.6361536979675293
7,0.9653674960136414,0.10432402044534683,0.6304455399513245,0.7205774509803922,1.3882545232772827
8,0.9665325284004211,0.09587033838033676,0.6876237392425537,0.7489937499999999,1.2168992757797241
9,0.9735225439071655,0.07644010335206985,0.6611385941505432,0.704766911764706,1.4729785919189453
10,0.9799830317497253,0.06453511863946915,0.6148514747619629,0.701306862745098,1.8555036783218384
11,0.9808303117752075,0.06007993221282959,0.6297029852867126,0.6640676470588235,1.8313909769058228
12,0.9821012616157532,0.058149904012680054,0.6517326831817627,0.6823925245098039,1.7880631685256958
13,0.9860199093818665,0.04158256575465202,0.6398515105247498,0.6722488970588235,1.978318214416504
14,0.9858080744743347,0.04536048322916031,0.6551980376243591,0.7051140931372549,1.885498285293579
15,0.9881380796432495,0.034125037491321564,0.6633663177490234,0.695895955882353,1.9214985370635986
16,0.9898326396942139,0.03165431320667267,0.6512376070022583,0.675951593137255,2.142606019973755
17,0.99173903465271,0.027563931420445442,0.6532177925109863,0.6777083333333332,2.2587859630584717
18,0.9915271997451782,0.027559993788599968,0.6636138558387756,0.6924555147058824,2.241240978240967
19,0.9881380796432495,0.03423260524868965,0.6596534848213196,0.6917567401960785,2.1336710453033447
20,0.9924803972244263,0.02297857031226158,0.656930685043335,0.6882703431372549,2.467183828353882
21,0.9911035895347595,0.029595259577035904,0.6576732397079468,0.6812328431372549,2.4047038555145264
22,0.9924803972244263,0.02091636322438717,0.6487624049186707,0.6812323529411765,2.392552375793457
23,0.993857204914093,0.016140777617692947,0.6443069577217102,0.6654725490196078,2.718996047973633
24,0.9934335947036743,0.020187342539429665,0.6403465270996094,0.6683503676470588,2.6566717624664307
25,0.9953399896621704,0.01338948030024767,0.6309406161308289,0.6575443627450981,2.745140790939331
26,0.9955517649650574,0.013045265339314938,0.6217821836471558,0.6341661764705883,2.917405366897583
