epoch,auc,learning_rate,loss,val_auc,val_loss
0,0.9900940656661987,0.009999999776482582,0.12401579320430756,0.8260810375213623,0.4769352972507477
1,0.9947140216827393,0.009999999776482582,0.11199747771024704,0.759040355682373,0.559799313545227
2,0.9961743950843811,0.009999999776482582,0.10755948722362518,0.800922155380249,0.4785526692867279
3,0.9968975186347961,0.009999999776482582,0.10510745644569397,0.6709524393081665,0.6056407690048218
4,0.9972789287567139,0.009999999776482582,0.10357978940010071,0.593053936958313,0.7574300765991211
5,0.9975991249084473,0.009999999776482582,0.10240872949361801,0.8095468878746033,0.4927994906902313
6,0.99789959192276,0.009999999776482582,0.1013033390045166,0.7625740170478821,0.5677910447120667
7,0.9980637431144714,0.009999999776482582,0.10059014707803726,0.63811856508255,0.6756747961044312
8,0.9982236623764038,0.009999999776482582,0.09992330521345139,0.6507896184921265,0.6637914776802063
9,0.9983597993850708,0.004999999888241291,0.09953475743532181,0.7961540222167969,0.506461501121521
10,0.9985429048538208,0.004999999888241291,0.09892971068620682,0.8562611937522888,0.42617371678352356
11,0.9986028671264648,0.004999999888241291,0.09861288219690323,0.7467904686927795,0.5641565322875977
12,0.9986897706985474,0.004999999888241291,0.09828345477581024,0.7874373197555542,0.5159577131271362
13,0.9987689256668091,0.004999999888241291,0.09797252714633942,0.8786293864250183,0.4041159152984619
14,0.998788058757782,0.004999999888241291,0.09779868274927139,0.8511558175086975,0.4387039542198181
15,0.998812198638916,0.004999999888241291,0.09763967990875244,0.7812718152999878,0.5262541770935059
16,0.9988688826560974,0.004999999888241291,0.09743402153253555,0.8388479948043823,0.45328012108802795
17,0.9989257454872131,0.004999999888241291,0.09721390157938004,0.8691282272338867,0.4316871464252472
18,0.9989491701126099,0.004999999888241291,0.0971069186925888,0.8671061396598816,0.4250885546207428
19,0.9989792704582214,0.004999999888241291,0.09688859432935715,0.8399184346199036,0.47355225682258606
20,0.9990419745445251,0.004999999888241291,0.09676435589790344,0.8389732837677002,0.4632489085197449
21,0.9990454316139221,0.004999999888241291,0.09660296142101288,0.8521791100502014,0.43597275018692017
22,0.9990901947021484,0.0024999999441206455,0.0966506078839302,0.8202536106109619,0.4811585247516632
23,0.9991564154624939,0.0024999999441206455,0.09637051820755005,0.7688259482383728,0.5441763997077942
24,0.9991580247879028,0.0024999999441206455,0.09629062563180923,0.8368664979934692,0.46277207136154175
25,0.999206006526947,0.0024999999441206455,0.09608984738588333,0.8575552105903625,0.42898768186569214
26,0.9991931319236755,0.0024999999441206455,0.09611264616250992,0.8170584440231323,0.4936429560184479
27,0.9992192387580872,0.0024999999441206455,0.0960296019911766,0.7781116366386414,0.5466464757919312
28,0.9992691874504089,0.0024999999441206455,0.09585676342248917,0.8321448564529419,0.4742225706577301
