epoch,accuracy,auc,learning_rate,loss,precision,recall,val_accuracy,val_auc,val_loss,val_precision,val_recall
0,0.9806347489356995,0.9977493286132812,0.0005000000237487257,0.016112634912133217,0.9806347489356995,0.9806347489356995,0.5286639928817749,0.5479025840759277,0.6553519368171692,0.5286639928817749,0.5286639928817749
1,0.9886922240257263,0.9990224242210388,0.0005000000237487257,0.01030417624861002,0.9886922240257263,0.9886922240257263,0.5177658796310425,0.5206453800201416,0.9958885908126831,0.5177658796310425,0.5177658796310425
2,0.9916532635688782,0.9993934035301208,0.0005000000237487257,0.00794672966003418,0.9916532635688782,0.9916532635688782,0.5021469593048096,0.4884108901023865,1.1018444299697876,0.5021469593048096,0.5021469593048096
3,0.9928725361824036,0.9995680451393127,0.0005000000237487257,0.00676015904173255,0.9928725361824036,0.9928725361824036,0.56370609998703,0.5769301652908325,0.7832766771316528,0.56370609998703,0.56370609998703
4,0.9939549565315247,0.9996659755706787,0.0005000000237487257,0.005975990556180477,0.9939549565315247,0.9939549565315247,0.4780029356479645,0.4584883749485016,1.1143877506256104,0.4780029356479645,0.4780029356479645
5,0.9947434663772583,0.9997223019599915,0.0005000000237487257,0.005361792631447315,0.9947434663772583,0.9947434663772583,0.557604193687439,0.5750831365585327,0.8508996367454529,0.557604193687439,0.557604193687439
6,0.9950684905052185,0.9997574090957642,0.0005000000237487257,0.004942113999277353,0.9950684905052185,0.9950684905052185,0.5238803625106812,0.4880291223526001,1.2428909540176392,0.5238803625106812,0.5238803625106812
7,0.9955288171768188,0.9998042583465576,0.0005000000237487257,0.004497876390814781,0.9955288171768188,0.9955288171768188,0.691702127456665,0.7434075474739075,0.4935007691383362,0.691702127456665,0.691702127456665
8,0.9958336353302002,0.9998393654823303,0.0005000000237487257,0.004136188887059689,0.9958336353302002,0.9958336353302002,0.5765000581741333,0.578397810459137,0.8891463875770569,0.5765000581741333,0.5765000581741333
9,0.9961726665496826,0.9998493194580078,0.0005000000237487257,0.003985185641795397,0.9961726665496826,0.9961726665496826,0.5426506996154785,0.5555168986320496,0.9264119863510132,0.5426506996154785,0.5426506996154785
10,0.9964059591293335,0.9998641610145569,0.0005000000237487257,0.0036010860931128263,0.9964059591293335,0.9964059591293335,0.5451931357383728,0.5326019525527954,1.017667293548584,0.5451931357383728,0.5451931357383728
11,0.9965987801551819,0.9998933672904968,0.0005000000237487257,0.003394847037270665,0.9965987801551819,0.9965987801551819,0.6051326394081116,0.6331408023834229,0.7364280819892883,0.6051326394081116,0.6051326394081116
12,0.9968927502632141,0.9999001622200012,0.0005000000237487257,0.0032151364721357822,0.9968927502632141,0.9968927502632141,0.5558966398239136,0.5475845336914062,0.9870309829711914,0.5558966398239136,0.5558966398239136
13,0.9969083070755005,0.9999087452888489,0.0005000000237487257,0.0030867757741361856,0.9969083070755005,0.9969083070755005,0.5442703366279602,0.48694783449172974,1.5515364408493042,0.5442703366279602,0.5442703366279602
14,0.9971618056297302,0.9999067783355713,0.0005000000237487257,0.0028936145827174187,0.9971618056297302,0.9971618056297302,0.5812208652496338,0.5927562713623047,0.998784601688385,0.5812208652496338,0.5812208652496338
15,0.9973297119140625,0.99992436170578,0.0005000000237487257,0.0027136490680277348,0.9973297119140625,0.9973297119140625,0.5929915904998779,0.5996243953704834,1.0059102773666382,0.5929915904998779,0.5929915904998779
16,0.9979237914085388,0.9999542832374573,0.0002500000118743628,0.0021023929584771395,0.9979237914085388,0.9979237914085388,0.5679059028625488,0.5705402493476868,1.1062421798706055,0.5679059028625488,0.5679059028625488
17,0.9981881976127625,0.9999638795852661,0.0002500000118743628,0.0018566471990197897,0.9981881976127625,0.9981881976127625,0.6301053166389465,0.6468026638031006,0.9967836737632751,0.6301053166389465,0.6301053166389465
18,0.9983094930648804,0.9999666810035706,0.0002500000118743628,0.0016840260941535234,0.9983094930648804,0.9983094930648804,0.5995078086853027,0.5952760577201843,1.23553466796875,0.5995078086853027,0.5995078086853027
19,0.9985039234161377,0.999976634979248,0.0002500000118743628,0.001535933231934905,0.9985039234161377,0.9985039234161377,0.5773600935935974,0.5595105290412903,1.5193750858306885,0.5773600935935974,0.5773600935935974
20,0.9985132217407227,0.9999771118164062,0.0002500000118743628,0.0014954631915315986,0.9985132217407227,0.9985132217407227,0.587128221988678,0.5676180720329285,1.4979610443115234,0.587128221988678,0.587128221988678
