epoch,accuracy,loss,val_accuracy,val_auc,val_loss
0,0.7215049266815186,0.6827020645141602,0.49504950642585754,0.3755947303921569,0.7000240087509155
1,0.8584149479866028,0.4161674678325653,0.5534653663635254,0.5837628676470588,0.6875902414321899
2,0.8893588781356812,0.3220759332180023,0.638861358165741,0.737721568627451,0.6335862874984741
3,0.9125111103057861,0.260484516620636,0.6900990009307861,0.7627099264705883,0.7076933979988098
4,0.938112199306488,0.21404197812080383,0.6534653306007385,0.7383515931372548,0.9497424960136414
5,0.9492431282997131,0.16510769724845886,0.6509901285171509,0.7171047794117646,1.0567556619644165
6,0.9632680416107178,0.12496611475944519,0.626980185508728,0.7019859068627451,1.4364879131317139
7,0.9695013165473938,0.1037973165512085,0.6358910799026489,0.7014792892156863,1.4405736923217773
8,0.9752894043922424,0.0889066830277443,0.5814356207847595,0.7079926470588235,2.1266658306121826
9,0.9779608249664307,0.07645417004823685,0.6044554710388184,0.6714555147058824,1.7850842475891113
10,0.9728406071662903,0.09703503549098969,0.6363861560821533,0.7334719362745098,1.609134316444397
11,0.9864202737808228,0.058718036860227585,0.6428217887878418,0.7255377450980391,1.6880912780761719
12,0.9806322455406189,0.08166937530040741,0.6544554233551025,0.7140193627450981,1.4766196012496948
13,0.9962155222892761,0.021727832034230232,0.6294554471969604,0.6953795343137255,1.8552968502044678
14,0.9962155222892761,0.01600109227001667,0.6195544600486755,0.7094600490196079,2.1282618045806885
15,0.9988868832588196,0.010273692198097706,0.6331683397293091,0.7061900735294118,2.2619948387145996
16,0.9984416961669922,0.009599834680557251,0.6262376308441162,0.7148344362745098,2.441286563873291
17,0.9919857382774353,0.03434281423687935,0.6099010109901428,0.6941430147058822,2.6576926708221436
18,0.9703918099403381,0.10280659794807434,0.6138613820075989,0.6767511029411765,1.6996138095855713
19,0.99599289894104,0.018926527351140976,0.6477722525596619,0.7130132352941176,1.8060379028320312
20,0.9942119121551514,0.019997067749500275,0.5839108824729919,0.7004458333333334,2.796797037124634
21,0.9971059560775757,0.013243884779512882,0.6118811964988708,0.6968468137254902,2.3617985248565674
22,0.9993321299552917,0.003990039229393005,0.6188119053840637,0.6967558823529413,2.3622629642486572
23,0.9993321299552917,0.0038290962111204863,0.6034653186798096,0.6858372549019607,2.6215016841888428
